,102,103,104,105,106,107,108,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
102,0.0,0.3254442112701845,0.3545610423032467,0.3892333752474795,0.324398056356645,0.3126099709891166,0.29352812682390905,0.3950439562090158,0.25510882299927906,0.3144665137444067,0.34223096983325885,0.39829257075336744,0.3367239266831462,0.23775504328744235,0.3049652885066547,0.3914634617365331,0.309459615076504,0.30783204443757795,0.4013738148167222,0.3574842142456598,0.2840926159577025,0.36570494801501474,0.42159265172062577,0.3320826144985751,0.2992273062793971,0.17005779646032892,0.32597108853755397,0.4179663807063321,0.31418452309426537,0.2722083283265241,0.27981876780993586,0.2772947994987469,0.40496485935157533,0.3134633637461234
103,0.3254442112701845,0.0,0.3830483564790973,0.17445136099380876,0.2632602661047596,0.16747276295762237,0.17204174462983945,0.19909076343827603,0.21576442175644595,0.30620161276478874,0.18467311972854517,0.22864676316933896,0.30640063343289725,0.22323985620443798,0.40242569179798815,0.37220360762064986,0.23110260311166042,0.37611633965049607,0.32751023534864554,0.19484892310685398,0.3019373311990021,0.2720332688170197,0.35353527225598247,0.2757215885032215,0.24341711871001703,0.27355185194721976,0.2630970977672492,0.43746209130131264,0.23445555598471057,0.2177736721941841,0.31095307475309275,0.22815547001064307,0.2753237259816208,0.30074901866538495
104,0.3545610423032467,0.3830483564790973,0.0,0.29800564481981207,0.3502357849532507,0.32417856141495294,0.416487494420984,0.35127746950137906,0.2824188217404241,0.3723341422906582,0.40044031311154604,0.4100906697394171,0.5039560051670272,0.3256898131458784,0.5193324528501619,0.34475404407136556,0.37167726679712976,0.2919443657660131,0.45899575207997156,0.4700943282864697,0.4746591972225084,0.3726268618177865,0.44678968754649184,0.44452178176605894,0.399622951499754,0.3360727732573443,0.3216045250111581,0.48312991382566006,0.3934247004497545,0.3952143665384924,0.3418588566164269,0.39996940481912546,0.5157846814524896,0.4545300358487543
105,0.3892333752474795,0.17445136099380876,0.29800564481981207,0.0,0.21289060264817294,0.24226599961662143,0.26969803933349357,0.12339406592966429,0.1975088799338529,0.3276761753127111,0.19409513009120982,0.21908831725432298,0.37874518273423285,0.19967155331250497,0.5174193152687656,0.28827857672148405,0.23498779769057354,0.3556352711115689,0.4574709104381959,0.24930289121777038,0.4281196534429682,0.24554563849692723,0.39303291762511294,0.2983233089859352,0.28959205948661604,0.34180673215573176,0.23511261029285546,0.48678184473741437,0.25135317960998393,0.25233862696123865,0.35406948092262613,0.3411056894519403,0.37194960145798284,0.37988002969753154
106,0.324398056356645,0.2632602661047596,0.3502357849532507,0.21289060264817294,0.0,0.29320411473890207,0.3287334167324705,0.18026802165230427,0.28945222645655233,0.31576059512365384,0.24489242870303618,0.22359569729117323,0.4025277055366727,0.22150937775374513,0.5257282940513384,0.2932912868644213,0.22727820550234035,0.348694224144837,0.46871656166672393,0.2776787144802646,0.42271507106808115,0.15540983952461063,0.3385167220276719,0.2601954729861182,0.2690109441697852,0.29948605102940007,0.24593000051498615,0.3825593879104153,0.2732288233426031,0.2613235249939918,0.29423605389043384,0.33126766688410525,0.37281515360890816,0.38597322716036664
107,0.3126099709891166,0.16747276295762237,0.32417856141495294,0.24226599961662143,0.29320411473890207,0.0,0.22502800236893605,0.2855519220425493,0.23151941998260483,0.31783779511564303,0.2543041572252549,0.2459384942092676,0.23513022353257562,0.2706420911010403,0.3801356451917465,0.34257563500646593,0.23564091807715637,0.3517335361806342,0.3647857514791545,0.2215285109177053,0.2650300837710714,0.3246716427198133,0.35047030032272464,0.32942167419118573,0.2696684455144711,0.22248999711035577,0.27714423759169626,0.3793515430986141,0.23244809369313701,0.21565293084308945,0.26721913230565,0.24992901059726946,0.25086573096554177,0.2433931575514129
108,0.29352812682390905,0.17204174462983945,0.416487494420984,0.26969803933349357,0.3287334167324705,0.22502800236893605,0.0,0.2758717033737311,0.2275165653860679,0.3316495254975338,0.1791169919662169,0.26914165765441,0.26113836245865807,0.2578408421167072,0.3265062806845882,0.3927897297467412,0.20503000151634787,0.3738281384110963,0.32044151474576854,0.2084359729231755,0.29354806465364325,0.2988399938201669,0.3306793667959854,0.2694390263615659,0.2882313696627413,0.2923337345933327,0.2591180255147,0.37806246852862746,0.20404330246277802,0.21627162941600575,0.2932350496675479,0.18457736450143614,0.2550199521349036,0.2517513997608175
110,0.3950439562090158,0.19909076343827603,0.35127746950137906,0.12339406592966429,0.18026802165230427,0.2855519220425493,0.2758717033737311,0.0,0.24184810985797833,0.30622012007759125,0.1879638451150708,0.22412185930007666,0.38614211756560346,0.1838982265881599,0.5187564909705771,0.2848066227211865,0.22141907637243796,0.3569906859042583,0.4889572139538344,0.2409674478719629,0.40855992721529855,0.2262881983783659,0.37044541290440713,0.2704642599649809,0.26888711504789375,0.3470284765852989,0.2323594910506861,0.42661680599901586,0.2545479709547842,0.2720784195076733,0.2976301341252675,0.359838129856605,0.38412088654856325,0.42448855443403033
111,0.25510882299927906,0.21576442175644595,0.2824188217404241,0.1975088799338529,0.28945222645655233,0.23151941998260483,0.2275165653860679,0.24184810985797833,0.0,0.27612418961215823,0.2472252441892402,0.2619511642977307,0.2809444058204873,0.18089074355409085,0.4137143479417722,0.2637738216832034,0.2719458284695758,0.2698590618956066,0.38243287656927716,0.2980426594454172,0.32458026845080734,0.2853605009956397,0.3119763413957267,0.2644154085270254,0.23234160958904104,0.2482950026321512,0.21536512871791358,0.4143669318845058,0.243363831954315,0.18836027711974013,0.2514194304253785,0.29135132709055744,0.299771886193795,0.29689511664435053
