trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1571601.5902	1571608.0216	1571608.0319	1571611.0319
-4	sun_agtnmpgkrgkzbvjw.jpg	1571611.2486	1571613.6301	1571613.6403	1571616.6403
-3	sun_alnurdgpqodhpawt.jpg	1571616.8486	1571617.2916	1571617.2986	1571620.2986
-2	sun_ayqukzphzqiguvnc.jpg	1571620.5069	1571623.6434	1571623.6485	1571626.6486
-1	sun_amkigjbbrauvgdgg.jpg	1571626.8569	1571627.7235	1571627.7319	1571630.7320
0	sun_arxtwfsqslcwecww.jpg	1571630.9403	1571631.6914	1571631.6986	1571634.6986
1	sun_aaznyvntjefttmaz.jpg	1571726.3239	1571726.9712	1571726.9822	1571729.9822
2	sun_abntrinbqbsqoowj.jpg	1571730.1906	1571730.5472	1571730.5572	1571733.5572
3	sun_aapitsgbtktqubfy.jpg	1571733.7656	1571734.1713	1571734.1822	1571737.1822
4	sun_auetjleugthejgoc.jpg	1571737.3906	1571738.2592	1571738.2656	1571741.2656
5	sun_azqlhsjgbwpcseew.jpg	1571741.4739	1571741.9053	1571741.9156	1571744.9156
6	sun_alvdofgavhiiyosk.jpg	1571745.1239	1571745.9233	1571745.9323	1571748.9323
7	sun_aazqzpomyylceich.jpg	1571749.1406	1571749.5871	1571749.5990	1571752.5990
8	sun_ajrwezxmmjejxsbt.jpg	1571752.8073	1571753.7473	1571753.7573	1571756.7573
9	sun_aglpqkbwvbofhrgt.jpg	1571756.9656	1571757.3713	1571757.3823	1571760.3823
10	sun_azgmgniivgpqrqvu.jpg	1571760.5906	1571761.0511	1571761.0572	1571764.0573
11	sun_aleqenyvunhactkl.jpg	1571764.2657	1571766.8830	1571766.8907	1571769.8907
12	sun_azqyogdvyhahyram.jpg	1571770.0990	1571770.5386	1571770.5490	1571773.5490
13	sun_agldadusrezhmyva.jpg	1571773.7573	1571774.0430	1571774.0573	1571777.0574
14	sun_ajlxdvfhywnxqswk.jpg	1571777.2657	1571777.5830	1571777.5907	1571780.5907
15	sun_ahrhvpdhoamfdhpf.jpg	1571780.7990	1571781.8588	1571781.8657	1571784.8657
16	sun_anecxlyzpkjfxrgi.jpg	1571785.0740	1571786.2031	1571786.2073	1571789.2074
17	sun_ahmxuekfssakrqmm.jpg	1571789.4157	1571789.8583	1571789.8657	1571792.8657
18	sun_aigrduzwokggqqja.jpg	1571793.0741	1571793.3251	1571793.3324	1571796.3324
19	sun_awvfnogmotsvhofs.jpg	1571796.5407	1571798.0109	1571798.0241	1571801.0241
20	sun_akuognalfgmelepa.jpg	1571801.2324	1571801.5420	1571801.5491	1571804.5491
21	sun_azxetkujrgobhzbi.jpg	1571804.7574	1571805.3708	1571805.3824	1571808.3824
22	sun_abdiiftvfbsqoreg.jpg	1571808.5908	1571809.4669	1571809.4741	1571812.4741
23	labelme_jdgkziouohmryxw.jpg	1571812.6825	1571813.0171	1571813.0241	1571816.0241
24	sun_auwldxtolpavypst.jpg	1571816.2325	1571816.4430	1571816.4491	1571819.4491
25	sun_ahvszpwjtodgwusx.jpg	1571819.6575	1571819.8738	1571819.8825	1571822.8825
26	sun_avtdeaxixgmwquck.jpg	1571823.0908	1571823.6345	1571823.6408	1571826.6408
27	sun_aqgljqwslycnxfzi.jpg	1571826.8492	1571827.1388	1571827.1492	1571830.1492
28	sun_akjkxldecwnanoah.jpg	1571830.3575	1571830.5550	1571830.5658	1571833.5658
29	sun_aqyyqhbfyinaxiuf.jpg	1571833.7742	1571834.6747	1571834.6825	1571837.6825
30	sun_acselzrpurxmucxu.jpg	1571837.8908	1571838.0671	1571838.0742	1571841.0742
31	sun_ajnvbqoszcilcmds.jpg	1571841.2825	1571841.5631	1571841.5742	1571844.5742
32	labelme_huhykljhyigbhct.jpg	1571844.7825	1571845.9389	1571845.9492	1571848.9492
33	sun_agrhekhltqnhqoau.jpg	1571849.1575	1571850.7265	1571850.7325	1571853.7326
34	sun_akwvdhqsbtcesevi.jpg	1571853.9409	1571854.2109	1571854.2242	1571857.2242
35	sun_aiyvqzhwvppwbskj.jpg	1571857.4326	1571858.2028	1571858.2076	1571861.2076
36	sun_avnmtylgpdxtehve.jpg	1571861.4159	1571862.4830	1571862.4909	1571865.4909
37	sun_aepbpufpcgbxxcdd.jpg	1571865.6993	1571866.4830	1571866.4909	1571869.4909
38	labelme_uogxwpbmtxcnafj.jpg	1571869.6993	1571870.8504	1571870.8576	1571873.8576
