t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1739300553	1698.55	670.93	1674.73	665.24	4.3608	4.4278
1739308887	1699.65	677.19	1676.57	660.23	4.3808	4.4165
1739317219	1706.92	655.79	1675.50	664.06	4.3597	4.4181
1739325553	1705.58	671.27	1678.21	662.74	4.3762	4.4081
1739333886	1684.10	668.33	1661.33	652.53	4.3732	4.4145
1739342220	1599.28	661.66	1578.06	675.84	4.3983	4.4949
1739350553	1506.92	641.12	1501.24	652.90	4.3817	4.4755
1739358890	1409.89	639.44	1414.95	663.00	4.3235	4.4786
1739367224	1330.24	641.06	1331.28	655.33	4.3280	4.4517
1739375556	1242.82	648.74	1242.68	657.29	4.3210	4.4488
1739383889	1201.84	654.03	1206.38	659.03	4.3248	4.4261
1739392223	1191.69	652.20	1188.64	654.87	4.3323	4.4487
1739400556	1200.95	662.06	1181.74	666.52	4.3380	4.4583
1739408889	1209.37	647.85	1188.21	654.46	4.3352	4.4507
1739417221	1208.54	650.38	1188.85	656.47	4.3216	4.4343
1739425556	1219.25	652.05	1198.66	642.52	4.3112	4.4340
1739433889	1219.78	648.29	1204.15	650.46	4.3130	4.4371
1739442222	1226.40	655.06	1199.31	645.80	4.3169	4.4230
1739450556	1219.63	643.19	1207.57	654.97	4.3020	4.4109
1739458888	1227.09	645.72	1204.50	650.69	4.3023	4.4252
1739467222	1231.10	665.94	1212.60	655.24	4.3272	4.4248
1739475555	1231.46	653.99	1208.48	662.53	4.3105	4.4399
1739483888	1229.61	635.91	1216.33	652.89	4.2863	4.4169
1739492225	1226.94	649.05	1214.63	660.67	4.2976	4.4317
1739500557	1226.19	650.04	1213.87	650.76	4.3098	4.4164
1739508891	1226.11	641.85	1216.47	657.64	4.2809	4.4223
1739517224	1226.96	648.74	1205.50	646.10	4.3050	4.4147
1739525558	1227.88	658.95	1213.21	657.51	4.3104	4.4207
1739533891	1226.21	645.81	1208.49	643.28	4.3058	4.4353
1739542223	1216.83	644.39	1205.20	642.02	4.2833	4.4223
1739550557	1223.53	655.02	1200.64	648.05	4.3075	4.4400
1739558890	1221.69	645.74	1201.26	647.50	4.2944	4.4449
1739567223	1215.35	637.85	1205.94	650.28	4.2924	4.4493
1739575557	1218.61	647.94	1204.16	648.39	4.3027	4.4261
1739583890	1213.83	649.51	1199.98	657.57	4.3027	4.4421
1739592224	1219.83	654.70	1200.98	645.38	4.3179	4.4352
1739600557	1216.79	654.60	1205.45	650.60	4.3134	4.4263
1739608890	1220.20	653.03	1207.36	651.13	4.3159	4.4387
1739617224	1215.17	650.06	1203.30	648.08	4.3256	4.4498
1739625563	1215.12	654.24	1204.96	652.34	4.3348	4.4500
1739633896	1216.82	648.92	1197.07	639.83	4.3151	4.4345
1739642229	1215.50	653.36	1197.95	636.31	4.3205	4.4212
1739650562	1220.02	648.17	1199.41	647.73	4.3175	4.4501
1739658895	1221.03	649.46	1190.70	657.09	4.3185	4.4664
1739667229	1214.76	647.15	1195.41	634.80	4.3049	4.4299
1739675563	1216.16	659.34	1198.71	637.96	4.3315	4.4195
1739683896	1221.61	649.22	1203.32	644.67	4.3054	4.4426
1739692229	1225.42	651.59	1202.73	636.93	4.3196	4.4309
1739700563	1222.66	659.77	1207.94	637.09	4.3279	4.4475
1739708895	1220.01	654.94	1204.58	649.12	4.3257	4.4531
1739717228	1220.32	661.45	1210.56	630.09	4.3200	4.4224
1739725561	1220.16	659.78	1202.83	636.83	4.3341	4.4406
1739733895	1220.67	658.61	1198.11	637.45	4.3226	4.4476
1739742229	1221.31	659.46	1200.38	645.57	4.3237	4.4460
1739750561	1217.40	658.73	1197.66	651.20	4.3425	4.4730
1739758900	1219.47	655.91	1200.31	635.36	4.3341	4.4473
1739767233	1225.23	648.90	1203.12	643.85	4.3212	4.4626
1739775566	1225.47	658.25	1200.25	640.23	4.3470	4.4571
1739783900	1225.34	656.22	1199.23	636.30	4.3302	4.4633
1739792232	1225.42	658.05	1203.59	643.35	4.3397	4.4689
1739800566	1225.10	663.47	1200.14	636.89	4.3322	4.4677
1739808899	1226.93	660.29	1198.88	638.42	4.3488	4.4637
1739817232	1226.49	661.02	1204.76	653.69	4.3629	4.4844
1739825566	1224.52	667.09	1201.17	635.83	4.3647	4.4607
1739833899	1225.23	657.47	1199.63	651.81	4.3514	4.5000
1739842233	1217.50	657.60	1204.62	647.96	4.3665	4.4781
1739850565	1254.10	654.79	1244.17	681.78	4.3574	4.5056
1739858899	1280.98	656.44	1254.23	655.57	4.3574	4.4954
1739867232	1289.83	652.51	1262.24	651.40	4.3582	4.4919
1739875564	1299.41	648.71	1279.55	653.53	4.3595	4.4861
1739883902	1307.32	664.89	1278.02	646.98	4.3768	4.4880
1739892235	1306.05	677.16	1277.38	648.71	4.3913	4.5025
1739900568	1295.78	678.19	1279.66	647.77	4.3856	4.5023
1739908902	1300.44	666.84	1276.17	653.55	4.3628	4.5309
1739917235	1295.98	658.30	1276.52	655.91	4.3611	4.5288
1739925569	1303.03	658.03	1274.74	648.42	4.3564	4.5240
1739933902	1300.84	661.43	1273.89	645.40	4.3715	4.5131
1739942235	1301.07	661.72	1279.49	654.24	4.3781	4.5157
1739950568	1302.80	655.60	1271.63	660.30	4.3778	4.5274
1739958900	1299.60	661.86	1277.25	657.66	4.3837	4.5344
1739967234	1299.55	643.27	1272.82	658.85	4.3555	4.5236
1739975567	1297.86	654.14	1278.64	669.39	4.3899	4.5352
1739983901	1292.45	659.75	1278.98	657.70	4.3882	4.5276
