Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-130_task-EyeTracking_physio	1	-7938.264	-7454.921	483.343	1267.780	744.345	0.169	0.079	0.331	0.836
sub-130_task-EyeTracking_physio	1	-7438.250	-7154.912	283.338	1288.582	749.017	0.140	0.028	0.219	0.347
sub-130_task-EyeTracking_physio	1	-7021.578	-6779.904	241.674	1292.985	759.925	0.261	0.103	0.211	1.300
sub-130_task-EyeTracking_physio	1	-6763.238	-6396.565	366.673	1243.862	745.658	0.134	0.037	0.266	0.425
sub-130_task-EyeTracking_physio	1	-6371.561	-6129.888	241.673	1392.020	748.630	0.159	0.063	0.338	0.486
sub-130_task-EyeTracking_physio	1	-6104.888	-5654.881	450.007	1273.008	736.860	0.144	0.040	0.427	0.414
sub-130_task-EyeTracking_physio	1	-5604.875	-5438.206	166.669	1714.780	639.472	0.098	0.033	0.252	0.326
sub-130_task-EyeTracking_physio	1	-5404.874	-5113.201	291.673	1301.045	735.610	0.107	0.027	0.251	0.295
sub-130_task-EyeTracking_physio	1	-5079.863	-4838.195	241.668	1245.405	762.465	0.084	0.010	0.128	0.208
sub-130_task-EyeTracking_physio	1	-4538.183	-4346.515	191.668	1296.980	764.505	0.139	0.058	0.293	0.522
sub-130_task-EyeTracking_physio	1	-4329.848	-3863.171	466.677	1262.220	756.072	0.115	0.039	0.385	0.389
sub-130_task-EyeTracking_physio	1	-3846.504	-3563.162	283.342	1219.275	758.475	0.115	0.029	0.283	0.258
sub-130_task-EyeTracking_physio	1	-3538.163	-3188.154	350.009	1331.095	753.213	0.155	0.058	0.287	0.575
sub-130_task-EyeTracking_physio	1	-3063.151	-2779.811	283.340	1269.795	774.898	0.098	0.046	0.211	0.505
sub-130_task-EyeTracking_physio	1	-2754.812	-2613.142	141.670	1225.730	754.065	0.093	0.024	0.125	0.378
sub-130_task-EyeTracking_physio	1	-2596.476	-2196.461	400.015	1209.378	743.475	0.073	0.016	0.161	0.334
sub-130_task-EyeTracking_physio	1	-2171.462	-1846.458	325.004	1318.975	729.000	0.124	0.039	0.286	0.367
sub-130_task-EyeTracking_physio	1	-1821.458	-504.759	1316.699	1208.137	744.415	0.108	0.078	0.523	0.484
sub-130_task-EyeTracking_physio	1	-321.417	328.598	650.015	1257.060	722.457	0.106	0.044	0.270	0.500
sub-130_task-EyeTracking_physio	1	345.264	553.606	208.342	1188.950	744.630	0.185	0.078	0.310	0.605
sub-130_task-EyeTracking_physio	1	578.606	778.608	200.002	1111.020	749.645	0.197	0.054	0.244	0.570
sub-130_task-EyeTracking_physio	1	803.607	1028.613	225.006	1060.505	807.620	0.142	0.051	0.305	0.388
sub-130_task-EyeTracking_physio	1	1045.279	1261.954	216.675	1029.340	883.848	0.101	0.033	0.249	0.308
sub-130_task-EyeTracking_physio	1	1278.621	1753.634	475.013	991.905	898.960	0.119	0.051	0.435	0.383
sub-130_task-EyeTracking_physio	1	1761.967	2111.972	350.005	998.197	882.175	0.109	0.026	0.200	0.318
sub-130_task-EyeTracking_physio	1	2136.977	2345.313	208.336	1030.215	848.255	0.089	0.017	0.188	0.229
sub-130_task-EyeTracking_physio	1	2370.313	2661.991	291.678	1085.430	789.095	0.104	0.027	0.197	0.349
sub-130_task-EyeTracking_physio	1	2686.991	2945.330	258.339	1139.135	788.885	0.113	0.025	0.267	0.271
sub-130_task-EyeTracking_physio	2	-2751.202	-2126.188	625.014	1274.155	722.740	0.134	0.035	0.161	0.583
sub-130_task-EyeTracking_physio	2	-2109.522	-1934.518	175.004	1239.190	746.825	0.123	0.022	0.166	0.333
sub-130_task-EyeTracking_physio	2	-1717.843	423.872	2141.715	1265.270	734.865	0.121	0.060	0.446	0.855
sub-130_task-EyeTracking_physio	2	440.539	623.881	183.342	1171.360	725.775	0.172	0.035	0.179	0.431
sub-130_task-EyeTracking_physio	2	640.546	807.214	166.668	1112.317	765.513	0.211	0.052	0.212	0.482
sub-130_task-EyeTracking_physio	2	832.214	1057.222	225.008	1063.225	713.355	0.147	0.031	0.166	0.390
sub-130_task-EyeTracking_physio	2	1073.889	1432.236	358.347	988.510	691.655	0.146	0.025	0.181	0.413
sub-130_task-EyeTracking_physio	2	1457.235	1640.568	183.333	958.555	643.963	0.134	0.026	0.168	0.319
sub-130_task-EyeTracking_physio	2	1673.905	1923.909	250.004	939.928	580.260	0.067	0.014	0.165	0.216
sub-130_task-EyeTracking_physio	2	1948.910	2232.251	283.341	972.757	567.910	0.093	0.018	0.183	0.317
sub-130_task-EyeTracking_physio	2	2257.251	2690.596	433.345	1005.205	567.560	0.120	0.045	0.336	0.364
sub-130_task-EyeTracking_physio	2	2707.263	3007.270	300.007	1026.505	565.210	0.107	0.027	0.279	0.357
sub-130_task-EyeTracking_physio	3	-5149.547	-4924.541	225.006	1258.505	684.425	0.162	0.038	0.196	0.446
sub-130_task-EyeTracking_physio	3	-4907.874	-4224.525	683.349	1258.218	737.027	0.141	0.044	0.220	0.569
sub-130_task-EyeTracking_physio	3	-4207.858	-3591.181	616.677	1212.918	731.938	0.137	0.068	0.365	0.528
sub-130_task-EyeTracking_physio	3	-3557.841	-3357.841	200.000	1312.240	716.673	0.128	0.032	0.302	0.270
sub-130_task-EyeTracking_physio	3	-3341.175	-2291.153	1050.022	1253.090	719.585	0.122	0.083	0.492	0.442
sub-130_task-EyeTracking_physio	3	-2274.483	-1541.135	733.348	1227.065	723.803	0.099	0.016	0.202	0.250
sub-130_task-EyeTracking_physio	3	-1516.135	-1257.797	258.338	1268.515	726.425	0.086	0.021	0.219	0.238
sub-130_task-EyeTracking_physio	3	-1232.797	-782.785	450.012	1226.277	735.115	0.078	0.019	0.180	0.250
sub-130_task-EyeTracking_physio	3	-707.787	208.903	916.690	1256.398	721.895	0.084	0.053	0.304	0.593
sub-130_task-EyeTracking_physio	3	225.574	408.910	183.336	1231.182	740.233	0.115	0.036	0.196	0.413
sub-130_task-EyeTracking_physio	3	425.576	625.584	200.008	1149.178	781.338	0.141	0.041	0.200	0.538
sub-130_task-EyeTracking_physio	3	642.251	942.256	300.005	1103.290	803.500	0.193	0.052	0.244	0.493
sub-130_task-EyeTracking_physio	3	967.256	1267.265	300.009	1084.760	710.358	0.130	0.032	0.181	0.487
sub-130_task-EyeTracking_physio	3	1292.264	1508.935	216.671	1127.648	660.153	0.123	0.033	0.233	0.358
sub-130_task-EyeTracking_physio	3	1525.602	1833.944	308.342	1167.260	648.945	0.122	0.027	0.242	0.334
sub-130_task-EyeTracking_physio	3	1858.945	2050.617	191.672	1189.715	642.090	0.161	0.021	0.145	0.350
sub-130_task-EyeTracking_physio	3	2075.616	2358.958	283.342	1143.535	655.247	0.155	0.035	0.212	0.536
sub-130_task-EyeTracking_physio	3	2383.958	2817.302	433.344	1105.628	664.033	0.135	0.030	0.221	0.481
sub-130_task-EyeTracking_physio	3	2850.636	3008.970	158.334	1130.270	669.155	0.093	0.013	0.162	0.223
sub-130_task-EyeTracking_physio	4	-5247.921	-4822.906	425.015	1267.695	703.640	0.106	0.021	0.205	0.380
sub-130_task-EyeTracking_physio	4	-4806.239	-4389.562	416.677	1323.220	719.232	0.154	0.036	0.213	0.560
sub-130_task-EyeTracking_physio	4	-4372.895	-3772.879	600.016	1273.733	716.340	0.188	0.118	0.470	1.024
sub-130_task-EyeTracking_physio	4	-3756.212	-3456.206	300.006	1296.558	748.882	0.164	0.035	0.229	0.510
sub-130_task-EyeTracking_physio	4	-3439.540	-3214.533	225.007	1264.845	730.030	0.171	0.035	0.218	0.554
sub-130_task-EyeTracking_physio	4	-3006.195	-2706.188	300.007	1270.112	734.822	0.144	0.040	0.200	0.486
sub-130_task-EyeTracking_physio	4	-2681.189	-2422.851	258.338	1325.645	735.675	0.124	0.033	0.211	0.504
sub-130_task-EyeTracking_physio	4	-2397.850	-2156.176	241.674	1256.945	735.435	0.098	0.020	0.171	0.229
sub-130_task-EyeTracking_physio	4	-2122.843	-1839.503	283.340	1348.630	731.612	0.119	0.026	0.196	0.265
sub-130_task-EyeTracking_physio	4	-1806.165	-1422.824	383.341	1264.055	728.882	0.145	0.037	0.280	0.444
sub-130_task-EyeTracking_physio	4	-1406.158	-1147.816	258.342	1309.610	720.205	0.154	0.035	0.201	0.501
sub-130_task-EyeTracking_physio	4	-1122.816	-806.143	316.673	1255.543	728.850	0.109	0.025	0.230	0.261
sub-130_task-EyeTracking_physio	4	-789.477	-439.464	350.013	1283.520	723.800	0.152	0.043	0.286	0.443
sub-130_task-EyeTracking_physio	4	-422.797	-106.123	316.674	1254.122	726.975	0.141	0.034	0.180	0.422
sub-130_task-EyeTracking_physio	4	-89.456	335.553	425.009	1270.155	731.220	0.086	0.023	0.244	0.258
sub-130_task-EyeTracking_physio	4	352.219	543.893	191.674	1231.955	724.855	0.183	0.041	0.201	0.484
sub-130_task-EyeTracking_physio	4	568.891	827.230	258.339	1111.910	719.670	0.121	0.035	0.278	0.306
sub-130_task-EyeTracking_physio	4	852.231	1093.904	241.673	1030.220	706.060	0.104	0.019	0.211	0.236
sub-130_task-EyeTracking_physio	4	1110.571	1393.912	283.341	956.555	676.990	0.110	0.022	0.187	0.284
sub-130_task-EyeTracking_physio	4	1410.578	1635.584	225.006	921.010	660.550	0.094	0.016	0.139	0.252
sub-130_task-EyeTracking_physio	4	1660.584	1893.922	233.338	939.882	633.272	0.085	0.014	0.181	0.238
sub-130_task-EyeTracking_physio	4	1918.922	2277.266	358.344	981.935	583.210	0.085	0.015	0.164	0.279
sub-130_task-EyeTracking_physio	4	2293.933	3010.625	716.692	1029.497	620.390	0.092	0.019	0.158	0.348
sub-130_task-EyeTracking_physio	5	-700.969	-417.633	283.336	1275.567	693.535	0.170	0.038	0.241	0.471
sub-130_task-EyeTracking_physio	5	-409.300	-17.624	391.676	1271.730	715.580	0.152	0.057	0.250	0.565
sub-130_task-EyeTracking_physio	5	15.709	415.717	400.008	1231.115	723.750	0.123	0.030	0.240	0.441
