trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1579296.8042	1579308.1954	1579308.2043	1579311.2043
-4	sun_agtnmpgkrgkzbvjw.jpg	1579311.4126	1579312.5388	1579312.5459	1579315.5459
-3	sun_alnurdgpqodhpawt.jpg	1579315.7543	1579320.7564	1579320.7709	1579323.7710
-2	sun_ayqukzphzqiguvnc.jpg	1579323.9793	1579324.4833	1579324.4876	1579327.4876
-1	sun_amkigjbbrauvgdgg.jpg	1579327.6960	1579327.9549	1579327.9626	1579330.9626
0	sun_arxtwfsqslcwecww.jpg	1579331.1710	1579331.5873	1579331.5960	1579334.5960
1	sun_aaznyvntjefttmaz.jpg	1579420.5628	1579422.0511	1579422.0629	1579425.0629
2	sun_abntrinbqbsqoowj.jpg	1579425.2796	1579425.5337	1579425.5462	1579428.5463
3	sun_aapitsgbtktqubfy.jpg	1579428.7546	1579429.0252	1579429.0295	1579432.0296
4	sun_auetjleugthejgoc.jpg	1579432.2379	1579432.4272	1579432.4379	1579435.4379
5	sun_azqlhsjgbwpcseew.jpg	1579435.6463	1579435.8506	1579435.8629	1579438.8630
6	sun_alvdofgavhiiyosk.jpg	1579439.0713	1579439.3792	1579439.3880	1579442.3880
7	sun_aazqzpomyylceich.jpg	1579442.5963	1579442.8030	1579442.8130	1579445.8130
8	sun_ajrwezxmmjejxsbt.jpg	1579446.0213	1579446.2910	1579446.3046	1579449.3046
9	sun_aglpqkbwvbofhrgt.jpg	1579449.5130	1579450.6749	1579450.6796	1579453.6797
10	sun_azgmgniivgpqrqvu.jpg	1579453.8880	1579455.8669	1579455.8796	1579458.8797
11	sun_aleqenyvunhactkl.jpg	1579459.0880	1579459.3870	1579459.3963	1579462.3964
12	sun_azqyogdvyhahyram.jpg	1579462.6047	1579463.0188	1579463.0297	1579466.0297
13	sun_agldadusrezhmyva.jpg	1579466.2380	1579466.4666	1579466.4710	1579469.4714
14	sun_ajlxdvfhywnxqswk.jpg	1579469.6797	1579469.9072	1579469.9213	1579472.9214
15	sun_ahrhvpdhoamfdhpf.jpg	1579473.1297	1579473.2512	1579473.2630	1579476.2631
16	sun_anecxlyzpkjfxrgi.jpg	1579476.4714	1579476.5709	1579476.5797	1579479.5797
17	sun_ahmxuekfssakrqmm.jpg	1579479.7881	1579480.0190	1579480.0297	1579483.0297
18	sun_aigrduzwokggqqja.jpg	1579483.2381	1579483.6345	1579483.6464	1579486.6464
19	sun_awvfnogmotsvhofs.jpg	1579486.8548	1579487.0350	1579487.0464	1579490.0464
20	sun_akuognalfgmelepa.jpg	1579490.2548	1579490.4829	1579490.4964	1579493.4964
21	sun_azxetkujrgobhzbi.jpg	1579493.7048	1579552.9802	1579552.9883	1579555.9883
22	sun_abdiiftvfbsqoreg.jpg	1579556.1966	1579556.8031	1579556.8133	1579559.8133
