trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1082.3317	1092.4736	1092.4817	1095.4817
-4	sun_agtnmpgkrgkzbvjw.jpg	1095.6900	1112.9314	1112.9401	1115.9401
-3	sun_alnurdgpqodhpawt.jpg	1116.1484	1124.0400	1124.0484	1127.0485
-2	sun_ayqukzphzqiguvnc.jpg	1127.2568	1132.9323	1132.9402	1135.9402
-1	sun_amkigjbbrauvgdgg.jpg	1136.1485	1144.6724	1144.6819	1147.6819
0	sun_arxtwfsqslcwecww.jpg	1245.3156	1283.9294	1283.9407	1286.9407
1	sun_aaznyvntjefttmaz.jpg	1414.7079	1416.3768	1416.3829	1419.3828
2	sun_abntrinbqbsqoowj.jpg	1419.5912	1420.4493	1420.4579	1423.4579
3	sun_aapitsgbtktqubfy.jpg	1423.6746	1425.3933	1425.3996	1428.3996
4	sun_auetjleugthejgoc.jpg	1428.6079	1429.8809	1429.8912	1432.8913
5	sun_azqlhsjgbwpcseew.jpg	1433.0996	1434.2253	1434.2329	1437.2329
6	sun_alvdofgavhiiyosk.jpg	1437.4413	1439.9853	1439.9913	1442.9913
7	sun_aazqzpomyylceich.jpg	1443.1996	1443.9451	1443.9579	1446.9580
8	sun_ajrwezxmmjejxsbt.jpg	1447.1663	1448.4804	1448.4913	1451.4913
9	sun_aglpqkbwvbofhrgt.jpg	1451.6997	1452.3611	1452.3663	1455.3663
10	sun_azgmgniivgpqrqvu.jpg	1455.5747	1457.2813	1457.2913	1460.2913
11	sun_aleqenyvunhactkl.jpg	1460.4997	1461.4174	1461.4247	1464.4247
12	sun_azqyogdvyhahyram.jpg	1464.6330	1465.8091	1465.8164	1468.8164
13	sun_agldadusrezhmyva.jpg	1469.0247	1470.2572	1470.2664	1473.2664
14	sun_ajlxdvfhywnxqswk.jpg	1473.4747	1474.6973	1474.7081	1477.7081
15	sun_ahrhvpdhoamfdhpf.jpg	1477.9164	1479.2893	1479.2998	1482.2998
16	sun_anecxlyzpkjfxrgi.jpg	1482.5081	1485.2397	1485.2498	1488.2498
17	sun_ahmxuekfssakrqmm.jpg	1488.4581	1488.9927	1488.9998	1491.9998
18	sun_aigrduzwokggqqja.jpg	1492.2081	1492.8649	1492.8748	1495.8748
19	sun_awvfnogmotsvhofs.jpg	1496.0832	1497.5211	1497.5331	1500.5332
20	sun_akuognalfgmelepa.jpg	1500.7415	1503.2889	1503.2998	1506.2999
21	sun_azxetkujrgobhzbi.jpg	1506.5082	1508.0331	1508.0415	1511.0415
22	sun_abdiiftvfbsqoreg.jpg	1511.2499	1512.8331	1512.8415	1515.8416
