t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
6007475961	1179.57	709.13	1195.07	692.06	3.6982	3.8392
6007484294	1190.49	701.99	1191.37	712.58	3.6855	3.8256
6007492627	1189.99	709.22	1185.79	707.64	3.6879	3.8361
6007500968	1198.81	720.19	1193.74	709.54	3.7032	3.8380
6007509301	1191.39	719.75	1194.81	704.27	3.7111	3.8450
6007517634	1190.52	705.05	1199.69	703.29	3.6798	3.8476
6007525968	1206.69	713.08	1210.62	702.29	3.7108	3.8428
6007534301	1269.99	721.81	1272.14	711.02	3.7228	3.8220
6007542634	1301.31	706.34	1309.93	701.85	3.6995	3.8313
6007550968	1291.84	710.86	1279.83	705.95	3.6946	3.8258
6007559300	1271.29	717.15	1283.71	704.73	3.7213	3.8288
6007567633	1276.34	712.68	1286.74	718.65	3.7174	3.8433
6007575967	1292.20	710.67	1287.08	699.66	3.7105	3.8163
6007584300	1293.84	709.93	1291.78	693.81	3.6784	3.8254
6007592633	1284.19	712.31	1281.83	697.47	3.7310	3.8209
6007600967	1293.77	722.32	1287.34	703.72	3.7334	3.8235
6007609300	1290.25	704.27	1282.20	704.83	3.7294	3.8506
6007617633	1294.46	708.30	1287.88	703.61	3.6990	3.8116
6007625967	1284.30	706.02	1283.74	686.76	3.6881	3.7968
6007634305	1282.90	711.24	1290.79	698.82	3.6954	3.8194
6007642637	1283.04	697.71	1280.46	700.42	3.6904	3.8309
6007650971	1291.36	709.77	1284.22	700.43	3.7107	3.8125
6007659304	1294.24	712.06	1290.36	699.11	3.7302	3.8041
6007667637	1283.79	712.55	1288.17	712.89	3.6861	3.8409
6007675971	1295.20	711.92	1291.23	705.97	3.7243	3.8300
6007684304	1281.72	707.45	1283.82	704.75	3.7101	3.8230
6007692639	1283.93	716.40	1285.95	706.03	3.7140	3.8353
6007700971	1277.93	721.79	1291.49	708.76	3.6973	3.8340
6007709304	1292.62	715.66	1292.04	706.86	3.7158	3.8416
6007717636	1289.42	710.98	1289.20	710.05	3.7415	3.8324
6007725970	1286.36	703.09	1289.95	702.49	3.6833	3.8174
6007734303	1292.27	717.15	1295.03	710.56	3.7437	3.8612
6007742638	1295.67	716.56	1292.66	703.19	3.7415	3.8412
6007750970	1294.63	730.65	1297.46	705.40	3.7187	3.8371
6007759307	1295.01	710.29	1286.44	725.21	3.7010	3.8439
6007767640	1296.61	718.59	1293.64	708.31	3.7262	3.8367
6007775974	1288.32	718.72	1291.79	715.98	3.7254	3.8611
6007784309	1281.11	717.71	1293.18	717.27	3.7332	3.8743
6007792640	1290.18	708.45	1284.27	713.69	3.7294	3.8850
6007800973	1292.65	701.54	1285.41	706.47	3.7468	3.8747
6007809306	1288.66	712.40	1287.61	714.43	3.7777	3.8809
6007817639	1288.71	721.46	1287.47	719.42	3.7566	3.8867
6007825973	1285.18	715.27	1287.04	733.39	3.7711	3.8926
6007834306	1290.39	729.04	1285.98	714.43	3.7690	3.8825
6007842639	1291.54	737.68	1289.27	721.05	3.7766	3.8913
6007850975	1281.29	714.92	1290.54	720.27	3.7613	3.8814
6007859306	1297.28	717.37	1290.04	720.92	3.7708	3.9106
6007867639	1287.07	740.55	1289.19	732.99	3.8180	3.8852
6007875972	1296.76	736.62	1290.88	730.59	3.8185	3.8914
6007884305	1292.63	735.26	1286.90	719.20	3.7874	3.9143
6007892647	1289.65	737.61	1295.22	731.60	3.7772	3.9070
6007900980	1282.30	758.02	1299.39	729.56	3.8277	3.8992
6007909314	1285.38	753.37	1287.65	727.23	3.8195	3.9259
