trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	515653.7366	515665.2949	515665.3020	515668.3000
-4	sun_agtnmpgkrgkzbvjw.jpg	515668.5092	515670.3174	515670.3237	515673.3218
-3	sun_alnurdgpqodhpawt.jpg	515673.5283	515674.7571	515674.7666	515677.7647
-2	sun_ayqukzphzqiguvnc.jpg	515677.9705	515678.8215	515678.8289	515681.8269
-1	sun_amkigjbbrauvgdgg.jpg	515682.0351	515683.1786	515683.1849	515686.1827
0	sun_arxtwfsqslcwecww.jpg	515686.3893	515687.3413	515687.3523	515690.3496
1	sun_aaznyvntjefttmaz.jpg	515784.1621	515784.9566	515784.9607	515787.9581
2	sun_abntrinbqbsqoowj.jpg	515788.1677	515789.1092	515789.1176	515792.1150
3	sun_aapitsgbtktqubfy.jpg	515792.3221	515793.6449	515793.6562	515796.6538
4	sun_auetjleugthejgoc.jpg	515796.8603	515798.1329	515798.1416	515801.1390
5	sun_azqlhsjgbwpcseew.jpg	515801.3477	515802.2943	515802.3006	515805.2983
6	sun_alvdofgavhiiyosk.jpg	515805.5044	515806.3170	515806.3281	515809.3255
7	sun_aazqzpomyylceich.jpg	515809.5339	515810.3729	515810.3833	515813.3807
8	sun_ajrwezxmmjejxsbt.jpg	515813.5897	515813.9981	515814.0053	515817.0027
9	sun_aglpqkbwvbofhrgt.jpg	515817.2092	515817.6211	515817.6296	515820.6270
10	sun_azgmgniivgpqrqvu.jpg	515820.8328	515821.1970	515821.2035	515824.2013
11	sun_aleqenyvunhactkl.jpg	515824.4127	515824.7572	515824.7646	515827.7621
12	sun_azqyogdvyhahyram.jpg	515827.9683	515828.3409	515828.3522	515831.3502
13	sun_agldadusrezhmyva.jpg	515831.5568	515831.6930	515831.7034	515834.7007
14	sun_ajlxdvfhywnxqswk.jpg	515834.9086	515835.0690	515835.0753	515838.0733
15	sun_ahrhvpdhoamfdhpf.jpg	515838.2794	515838.8289	515838.8405	515841.8381
16	sun_anecxlyzpkjfxrgi.jpg	515842.0446	515842.4050	515842.4122	515845.4097
17	sun_ahmxuekfssakrqmm.jpg	515845.6180	515848.0291	515848.0356	515851.0331
18	sun_aigrduzwokggqqja.jpg	515851.2397	515851.9969	515852.0077	515855.0052
19	sun_awvfnogmotsvhofs.jpg	515855.2120	515856.1568	515856.1633	515859.1611
20	sun_akuognalfgmelepa.jpg	515859.3731	515859.7409	515859.7472	515862.7448
21	sun_azxetkujrgobhzbi.jpg	515862.9506	515863.7654	515863.7769	515866.7748
22	sun_abdiiftvfbsqoreg.jpg	515866.9815	515867.3969	515867.4033	515870.4009
23	labelme_jdgkziouohmryxw.jpg	515870.6088	515870.9492	515870.9556	515873.9533
24	sun_auwldxtolpavypst.jpg	515874.1592	515875.9809	515875.9909	515878.9887
25	sun_ahvszpwjtodgwusx.jpg	515879.1956	515879.7077	515879.7140	515882.7114
26	sun_avtdeaxixgmwquck.jpg	515882.9198	515883.4288	515883.4352	515886.4327
27	sun_aqgljqwslycnxfzi.jpg	515886.6391	515888.4288	515888.4385	515891.4362
28	sun_akjkxldecwnanoah.jpg	515891.6429	515892.1581	515892.1674	515895.1646
29	sun_aqyyqhbfyinaxiuf.jpg	515895.3740	515895.8996	515895.9071	515898.9053
30	sun_acselzrpurxmucxu.jpg	515899.1110	515899.8248	515899.8334	515902.8313
31	sun_ajnvbqoszcilcmds.jpg	515903.0394	515903.4336	515903.4435	515906.4409
32	labelme_huhykljhyigbhct.jpg	515906.6481	515907.3008	515907.3098	515910.3073
33	sun_agrhekhltqnhqoau.jpg	515910.5159	515910.8850	515910.8957	515913.8935
34	sun_akwvdhqsbtcesevi.jpg	515914.1029	515916.0049	515916.0116	515919.0092
35	sun_aiyvqzhwvppwbskj.jpg	515919.2167	515920.6204	515920.6273	515923.6253
36	sun_avnmtylgpdxtehve.jpg	515923.8316	515927.7886	515927.7999	515930.7978
37	sun_aepbpufpcgbxxcdd.jpg	515931.0041	515933.7506	515933.7572	515936.7549
38	labelme_uogxwpbmtxcnafj.jpg	515936.9625	515937.5756	515937.5846	515940.5819
39	sun_ajbfafirxjclbnxl.jpg	515940.7906	515941.0926	515941.1010	515944.0989
40	sun_aixacgstjgjpkhyx.jpg	515944.3080	515944.5839	515944.5945	515947.5919
41	sun_aepdfzurhsaporkg.jpg	515947.8006	515948.2124	515948.2189	515951.2164
