Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-119_task-EyeTracking_physio	1	-23681.938	-23515.268	166.670	1276.738	727.440	0.056	0.012	0.167	0.166
sub-119_task-EyeTracking_physio	1	-21731.890	-21531.884	200.006	2676.245	1799.483	7.371	9.379	20.275	2.187
sub-119_task-EyeTracking_physio	1	-20090.185	-19648.509	441.676	1244.785	902.010	0.239	0.146	0.407	1.053
sub-119_task-EyeTracking_physio	1	-19615.176	-19473.506	141.670	1261.660	1411.200	0.276	0.215	0.269	1.400
sub-119_task-EyeTracking_physio	1	-18806.826	-18456.818	350.008	1313.305	735.480	0.106	0.043	0.417	0.359
sub-119_task-EyeTracking_physio	1	-18415.152	-17981.807	433.345	2037.705	737.245	0.172	0.168	0.862	0.589
sub-119_task-EyeTracking_physio	1	-17915.143	-17706.799	208.344	2540.280	1398.475	0.157	0.155	0.444	0.756
sub-119_task-EyeTracking_physio	1	-17640.132	-17365.127	275.005	2275.905	1802.720	0.297	0.167	1.103	0.948
sub-119_task-EyeTracking_physio	1	-17323.458	-17140.120	183.338	2062.530	1746.680	0.316	0.197	1.008	0.504
sub-119_task-EyeTracking_physio	1	-17123.453	-16756.779	366.674	2446.863	1859.580	2.687	4.461	12.851	1.867
sub-119_task-EyeTracking_physio	1	-16673.444	-16531.772	141.672	2469.935	1866.380	8.756	16.493	19.460	1.686
sub-119_task-EyeTracking_physio	1	-16315.102	-16081.763	233.339	1696.620	1841.705	0.873	1.997	1.514	2.482
sub-119_task-EyeTracking_physio	1	-16015.094	-15815.091	200.003	1344.957	1537.497	0.103	0.079	0.482	0.473
sub-119_task-EyeTracking_physio	1	-15790.091	-15456.748	333.343	1168.223	1497.315	0.119	0.073	0.450	0.548
sub-119_task-EyeTracking_physio	1	-15406.749	-15248.414	158.335	598.565	1876.350	0.258	0.116	0.595	0.466
sub-119_task-EyeTracking_physio	1	-15223.411	-14690.065	533.346	391.775	1898.180	0.672	1.769	1.752	1.961
sub-119_task-EyeTracking_physio	1	-13473.366	-13215.032	258.334	1097.095	1873.950	0.179	0.082	0.347	0.625
sub-119_task-EyeTracking_physio	1	-13190.030	-12915.023	275.007	914.690	1796.305	0.245	0.140	0.529	0.761
sub-119_task-EyeTracking_physio	1	-12890.023	-12681.683	208.340	1212.115	1517.075	0.311	0.575	0.871	1.292
sub-119_task-EyeTracking_physio	1	-12398.340	-11931.662	466.678	1462.497	1502.572	0.258	0.340	1.104	1.613
