trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	838759.8946	838768.8845	838768.9186	838771.9211
-8	zsun_azsarwkorsusbsvt.jpg	838772.1379	838772.2315	838772.2547	838775.2571
-7	sun_alnurdgpqodhpawt.jpg	838775.4740	838775.5398	838775.5907	838778.5931
-6	zsun_aznghcvrwwxvpmki.jpg	838778.8100	838778.8498	838778.9267	838781.9292
-5	zsun_azygosgrjwvkyftq.jpg	838782.1460	838782.2399	838782.2628	838785.2652
-4	sun_agtnmpgkrgkzbvjw.jpg	838785.4821	838786.4003	838786.4162	838789.4186
-3	zsun_aztxzdqhbookjzfk.jpg	838789.6355	838792.3240	838792.3543	838795.3568
-2	sun_ayqukzphzqiguvnc.jpg	838795.5736	838799.1084	838799.1265	838802.1290
-1	sun_amkigjbbrauvgdgg.jpg	838802.3458	838804.4283	838804.4475	838807.4499
0	sun_arxtwfsqslcwecww.jpg	838807.6668	838809.3478	838809.3849	838812.3873
1	sun_aaznyvntjefttmaz.jpg	838883.5618	838900.0840	838900.1753	838903.1777
2	sun_abntrinbqbsqoowj.jpg	838903.3946	838906.0197	838906.0467	838909.0492
3	sun_aapitsgbtktqubfy.jpg	838909.2660	838914.5861	838914.6204	838917.6228
4	sun_auetjleugthejgoc.jpg	838917.8397	838919.6614	838919.6912	838922.6936
5	sun_azqlhsjgbwpcseew.jpg	838922.9105	838924.0600	838924.1114	838927.1139
6	sun_alvdofgavhiiyosk.jpg	838927.3307	838929.0699	838929.0988	838932.1013
7	sun_aazqzpomyylceich.jpg	838932.3181	838933.9078	838933.9528	838936.9552
8	sun_ajrwezxmmjejxsbt.jpg	838937.1721	838939.8599	838939.8909	838942.9101
9	sun_aglpqkbwvbofhrgt.jpg	838943.1269	838943.7933	838943.8275	838946.8299
10	sun_azgmgniivgpqrqvu.jpg	838947.0467	838948.1560	838948.2144	838951.2168
11	sun_aleqenyvunhactkl.jpg	838951.4336	838952.2600	838952.3177	838955.3201
12	sun_azqyogdvyhahyram.jpg	838955.5370	838956.4120	838956.4877	838959.4902
13	sun_agldadusrezhmyva.jpg	838959.7070	838960.5802	838960.6078	838963.6102
14	sun_ajlxdvfhywnxqswk.jpg	838963.8270	839001.7295	839001.7579	839004.7770
15	sun_ahrhvpdhoamfdhpf.jpg	839004.9938	839010.7318	839010.7485	839013.7510
16	sun_anecxlyzpkjfxrgi.jpg	839013.9678	839014.5639	839014.6183	839017.6208
17	sun_ahmxuekfssakrqmm.jpg	839017.8376	839018.7399	839018.7717	839021.7741
18	sun_aigrduzwokggqqja.jpg	839021.9910	839026.5400	839026.5614	839029.5638
19	sun_awvfnogmotsvhofs.jpg	839029.7807	839031.2039	839031.2318	839034.2343
20	sun_akuognalfgmelepa.jpg	839034.4511	839035.9075	839035.9857	839038.9881
21	sun_azxetkujrgobhzbi.jpg	839039.2050	839040.1480	839040.1891	839043.1915
22	sun_abdiiftvfbsqoreg.jpg	839043.4084	839045.0597	839045.1098	839048.1122
23	labelme_jdgkziouohmryxw.jpg	839048.3291	839074.3479	839074.4169	839077.4194
