stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
labelme_rbrrbtaxscidgzz.jpg	1	0.309	0.217	1269.200	680.785	0.286	0.272	0.0	3	cabinet
labelme_rbrrbtaxscidgzz.jpg	2	0.542	0.200	1285.203	693.877	0.092	0.031	0.0	3	cabinet
labelme_rbrrbtaxscidgzz.jpg	3	0.767	0.558	1329.565	737.495	0.213	0.099	0.0	10	pot
labelme_rbrrbtaxscidgzz.jpg	4	1.350	0.283	1077.707	808.060	0.234	0.111	0.0	14	worktop
labelme_rbrrbtaxscidgzz.jpg	5	1.650	0.225	971.330	787.325	0.157	0.048	0.0	7	light switch
labelme_rbrrbtaxscidgzz.jpg	5	1.650	0.225	971.330	787.325	0.157	0.048	0.0	9	plant
labelme_rbrrbtaxscidgzz.jpg	6	1.900	0.350	933.960	779.023	0.156	0.043	0.0	5	cutlery
labelme_rbrrbtaxscidgzz.jpg	7	2.275	0.242	914.910	731.300	0.131	0.041	0.0	5	cutlery
labelme_rbrrbtaxscidgzz.jpg	8	2.542	0.183	968.158	716.913	0.085	0.034	0.0	0	other
labelme_rbrrbtaxscidgzz.jpg	9	2.750	0.175	994.325	746.980	0.106	0.019	0.0	7	light switch
