trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
1	number1 - Copy (2).jpg	1569984.6133	1569985.9010	1569986.6799	1569989.6800
2	number1 - Copy (3).jpg	1569989.8883	1569991.3251	1569992.0550	1569995.0550
3	number1 - Copy.jpg	1570062.3803	1570065.0607	1570066.0303	1570069.0303
4	number1.jpg	1570070.6554	1570072.4849	1570073.0470	1570076.0470
5	number2 - Copy (2).jpg	1570121.8139	1570124.0206	1570124.7639	1570127.7640
6	number2 - Copy (3).jpg	1570128.9140	1570129.6449	1570130.6223	1570133.6223
7	number2 - Copy.jpg	1570133.8306	1570134.1566	1570134.8223	1570137.8223
8	number2.jpg	1570138.0306	1570139.6448	1570140.3057	1570143.3057
9	number3 - Copy (2).jpg	1570143.5140	1570143.9729	1570144.5557	1570147.5557
10	number3 - Copy (3).jpg	1570147.7641	1570148.1489	1570148.6724	1570151.6724
11	number3 - Copy.jpg	1570151.8807	1570152.1806	1570153.0391	1570156.0391
12	number3.jpg	1570156.2474	1570156.5408	1570157.1641	1570160.1641
