trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	947307.6723	947320.6181	947320.6495	947323.6520
-8	zsun_azsarwkorsusbsvt.jpg	947323.8688	947325.6342	947325.6703	947328.6727
-7	sun_alnurdgpqodhpawt.jpg	947328.8895	947329.8182	947329.8737	947332.8928
-6	zsun_aznghcvrwwxvpmki.jpg	947333.1096	947336.2905	947336.3623	947339.3647
-5	zsun_azygosgrjwvkyftq.jpg	947339.5816	947340.0902	947340.1153	947343.1178
-4	sun_agtnmpgkrgkzbvjw.jpg	947343.3346	947344.0504	947344.0685	947347.0710
-3	zsun_aztxzdqhbookjzfk.jpg	947347.2878	947348.2341	947348.2553	947351.2577
-2	sun_ayqukzphzqiguvnc.jpg	947351.4746	947352.3303	947352.3586	947355.3611
-1	sun_amkigjbbrauvgdgg.jpg	947355.5779	947356.3463	947356.3785	947359.3810
0	sun_arxtwfsqslcwecww.jpg	947359.5978	947360.9302	947360.9656	947363.9680
1	sun_aaznyvntjefttmaz.jpg	947471.1551	947474.5933	947474.6913	947477.7104
2	sun_abntrinbqbsqoowj.jpg	947477.9273	947478.7784	947478.7947	947481.7971
3	sun_aapitsgbtktqubfy.jpg	947482.0139	947482.8499	947482.8980	947485.9171
4	sun_auetjleugthejgoc.jpg	947486.1339	947486.3103	947486.3508	947489.3532
5	sun_azqlhsjgbwpcseew.jpg	947489.5701	947491.2983	947491.3382	947494.3406
6	sun_alvdofgavhiiyosk.jpg	947494.5575	947495.4103	947495.4248	947498.4273
7	sun_aazqzpomyylceich.jpg	947498.6441	947498.9020	947498.9444	947501.9468
8	sun_ajrwezxmmjejxsbt.jpg	947502.1636	947502.5779	947502.5973	947505.5998
9	sun_aglpqkbwvbofhrgt.jpg	947505.8166	947505.9936	947506.0168	947509.0359
10	sun_azgmgniivgpqrqvu.jpg	947509.2527	947509.4417	947509.4863	947512.4887
11	sun_aleqenyvunhactkl.jpg	947512.7055	947512.9381	947513.0058	947516.0082
12	sun_azqyogdvyhahyram.jpg	947516.2251	947517.8660	947517.9431	947520.9789
13	sun_agldadusrezhmyva.jpg	947521.1958	947521.3254	947521.3626	947524.3650
14	sun_ajlxdvfhywnxqswk.jpg	947524.5818	947524.8502	947524.8821	947527.8845
15	sun_ahrhvpdhoamfdhpf.jpg	947528.1014	947529.0261	947529.0522	947532.0713
16	sun_anecxlyzpkjfxrgi.jpg	947532.2881	947532.4983	947532.5550	947535.5574
17	sun_ahmxuekfssakrqmm.jpg	947535.7743	947535.9456	947535.9744	947538.9769
18	sun_aigrduzwokggqqja.jpg	947539.1937	947539.3781	947539.4106	947542.4464
19	sun_awvfnogmotsvhofs.jpg	947542.6632	947544.3462	947544.3646	947547.3670
20	sun_akuognalfgmelepa.jpg	947547.5839	947547.8280	947547.9008	947550.9032
21	sun_azxetkujrgobhzbi.jpg	947551.1201	947551.4698	947551.5037	947554.5228
22	sun_abdiiftvfbsqoreg.jpg	947554.7397	947555.8096	947555.8573	947558.8597
23	labelme_jdgkziouohmryxw.jpg	947559.0765	947559.3941	947559.4602	947562.4626
24	sun_auwldxtolpavypst.jpg	947562.6795	947562.8981	947562.9630	947565.9655
25	sun_ahvszpwjtodgwusx.jpg	947566.1823	947566.4022	947566.4325	947569.4350
26	sun_avtdeaxixgmwquck.jpg	947569.6518	947569.9118	947570.0021	947573.0212
27	sun_aqgljqwslycnxfzi.jpg	947573.2381	947573.5601	947573.6050	947576.6075
28	sun_akjkxldecwnanoah.jpg	947576.8243	947577.1286	947577.1412	947580.1437
29	sun_aqyyqhbfyinaxiuf.jpg	947580.3605	947580.6258	947580.6441	947583.6632
30	sun_acselzrpurxmucxu.jpg	947583.8800	947584.1287	947584.1803	947587.1827
31	sun_ajnvbqoszcilcmds.jpg	947587.3996	947587.5939	947587.6331	947590.6355
32	labelme_huhykljhyigbhct.jpg	947590.8524	947591.1542	947591.2026	947594.2051
33	sun_agrhekhltqnhqoau.jpg	947594.4219	947594.7187	947594.7555	947597.7580
34	sun_akwvdhqsbtcesevi.jpg	947597.9748	947600.0816	947600.1599	947603.1624
35	sun_aiyvqzhwvppwbskj.jpg	947603.3792	947603.8975	947603.9463	947606.9488
36	sun_avnmtylgpdxtehve.jpg	947607.1656	947608.1620	947608.1998	947611.2022
37	sun_aepbpufpcgbxxcdd.jpg	947611.4191	947611.7539	947611.8027	947614.8052
38	labelme_uogxwpbmtxcnafj.jpg	947615.0220	947615.4541	947615.5057	947618.5248
39	sun_ajbfafirxjclbnxl.jpg	947618.7417	947618.9777	947619.0252	947622.0277
40	sun_aixacgstjgjpkhyx.jpg	947622.2445	947623.1458	947623.2453	947626.2478
41	sun_aepdfzurhsaporkg.jpg	947626.4646	947626.6897	947626.7482	947629.7506
42	sun_ahqjwnzgolcaoidx.jpg	947629.9675	947630.1800	947630.2343	947633.2535
43	labelme_qglnhnudtmzmocz.jpg	947633.4703	947635.2298	947635.2551	947638.2575
44	sun_agztutxlbisetcoy.jpg	947638.4744	947639.1217	947639.1416	947642.1440
45	sun_acrnjwraljsrcesa.jpg	947642.3609	947642.5970	947642.6444	947645.6469
46	sun_aheymxjdkejwbehi.jpg	947645.8637	947646.0447	947646.0805	947649.0830
47	sun_azbjiqtpgvxjjuzr.jpg	947649.2998	947649.5221	947649.6168	947652.6192
48	sun_alvoexkareccqxgq.jpg	947652.8360	947653.1126	947653.1363	947656.1387
49	sun_apbmvnchyjqxptff.jpg	947656.3556	947656.6018	947656.6391	947659.6416
50	sun_aavzagnbsbymxlyh.jpg	947659.8584	947660.2096	947660.2421	947663.2445
51	sun_aitsjpidonnknvwm.jpg	947663.4613	947663.7640	947663.8116	947666.8141
52	sun_ayfwodsvoatztibh.jpg	947667.0309	947667.2368	947667.2811	947670.2836
53	sun_amppupofnobgmmut.jpg	947670.5004	947670.7973	947670.8173	947673.8198
54	sun_ajnzhggqkskokvyd.jpg	947674.0366	947674.4656	947674.4870	947677.4894
55	sun_aprmzdnceosyiiqx.jpg	947677.7062	947678.7062	947678.7571	947681.7595
56	sun_abwmjfnrmqjdltxn.jpg	947681.9764	947682.1540	947682.1765	947685.1790
57	sun_asinbgvcqvrnsssj.jpg	947685.3958	947685.8657	947685.9296	947688.9320
58	sun_apaviskbumvstgsv.jpg	947689.1489	947689.8889	947689.9328	947692.9353
59	sun_afkjkqlhqnwftaam.jpg	947693.1521	947693.8063	947693.8193	947696.8218
60	sun_awusemdipqlufrmt.jpg	947697.0386	947698.3616	947698.3897	947701.3922
61	sun_aorysgcktvwbovgc.jpg	947701.6090	947701.9315	947701.9760	947704.9784
62	sun_aqxypnffmypblepf.jpg	947705.1953	947705.4894	947705.5455	947708.5480
63	sun_acznlxcgnetogsai.jpg	947708.7648	947709.4733	947709.5655	947712.5679
64	sun_apaxvwendkkxoteh.jpg	947712.7847	947713.2417	947713.2851	947716.3043
65	sun_apbokiglhflrauxo.jpg	947716.5211	947716.8820	947716.9715	947719.9739
66	sun_ahovdllcccjqjyeb.jpg	947720.1908	947720.5215	947720.5410	947723.5435
67	sun_aowefbfvclkxfhop.jpg	947723.7603	947724.1295	947724.1773	947727.1798
68	sun_atfpttqtzuliaaim.jpg	947727.3966	947728.6095	947728.6476	947731.6501
69	sun_algkamzphkipsfil.jpg	947731.8669	947732.8496	947732.8844	947735.8868
70	sun_ataniphupyuxeowc.jpg	947736.1037	947737.0406	947737.0711	947740.0736
71	sun_ajmwiafzffjerzeb.jpg	947740.2904	947741.4406	947741.4747	947744.4771
72	sun_ayhqvuklxnmflgid.jpg	947744.6940	947745.1324	947745.1944	947748.1968
73	sun_ajnzlaendvxbrnmy.jpg	947748.4137	947749.0817	947749.1309	947752.1501
74	sun_aknopalvgzzgfngw.jpg	947752.3669	947752.9807	947753.0007	947756.0199
75	sun_aexxtzchsriqptwg.jpg	947756.2367	947756.7777	947756.8705	947759.8730
76	sun_afmgqyvomuhprelx.jpg	947760.0898	947760.3298	947760.3567	947763.3758
77	sun_aevezokbkeojznwq.jpg	947763.5927	947763.8973	947763.9263	947766.9287
78	sun_adcrxklhlbwrbkgm.jpg	947767.1456	947767.3576	947767.3958	947770.3982
79	sun_aepvxmukjcxphfiy.jpg	947770.6151	947771.5772	947771.5992	947774.6183
80	sun_aqgncenzjwahkkgv.jpg	947774.8351	947775.1616	947775.2188	947778.2212
81	sun_aijkdpqohzcmjsco.jpg	947778.4381	947778.8017	947778.8551	947781.8742
82	sun_auyrvbsgjzcbllwy.jpg	947782.0910	947782.5243	947782.5581	947785.5605
83	sun_aqrdtsxisrulfusj.jpg	947785.7774	947786.9215	947786.9950	947789.9975
84	sun_aryemauxglpckieh.jpg	947790.2143	947790.4416	947790.4979	947793.5003
85	sun_ahilhlihtltiiszr.jpg	947793.7172	947794.0834	947794.1175	947797.1366
86	sun_aiwjjxhtgtrwjdsf.jpg	947797.3534	947798.0503	947798.1207	947801.1232
87	sun_aclkmsuodfedolnj.jpg	947801.3400	947803.2418	947803.2582	947806.2774
88	sun_aiceqwbizyfbxjga.jpg	947806.4942	947807.0176	947807.0446	947810.0471
89	labelme_kxvouciolcpqplr.jpg	947810.2639	947812.3855	947812.4323	947815.4348
90	sun_agauzddnbwdarpbz.jpg	947815.6516	947815.8572	947815.8852	947818.9043
91	sun_amjiwsczphtrowfh.jpg	947819.1211	947819.4576	947819.4714	947822.4738
92	sun_arehvoriqhbnqssp.jpg	947822.6907	947823.1071	947823.1911	947826.1935
93	sun_aottaoasihbcshqd.jpg	947826.4104	947827.1657	947827.2110	947830.2135
94	sun_anlddfvefwvocyae.jpg	947830.4303	947830.8494	947830.9307	947833.9332
95	sun_apfmyjfgtjmwzvfb.jpg	947834.1500	947834.4845	947834.5336	947837.5361
96	sun_ahdoavtbmzlbpsyw.jpg	947837.7529	947838.1930	947838.2533	947841.2558
97	sun_abjtwfukuwddzted.jpg	947841.4726	947842.0175	947842.1065	947845.1256
98	sun_arhwdncltdednobr.jpg	947845.3424	947845.7935	947845.8261	947848.8286
99	sun_awnqiikzaispgmwo.jpg	947849.0454	947850.1777	947850.2130	947853.2155
100	sun_avcxsdrrfbrkydcp.jpg	947853.4323	947853.9695	947854.0161	947857.0186
101	sun_agxuuvqtddjgypyr.jpg	947930.8786	947932.1692	947932.1963	947935.1987
102	sun_ajyzthllrejcnemk.jpg	947935.4156	947935.5950	947935.6157	947938.6182
103	sun_acxkpeoqbwcxfvip.jpg	947938.8350	947938.9366	947939.0185	947942.0209
104	sun_afbibxsnpvkmvhxn.jpg	947942.2378	947942.5705	947942.6381	947945.6572
105	sun_anydqmweocgeuwol.jpg	947945.8741	947946.4892	947946.5079	947949.5270
106	sun_ajjktnfzwntvwsfh.jpg	947949.7439	947951.2895	947951.3118	947954.3143
107	sun_afsugeohwcfpkvgo.jpg	947954.5311	947954.7951	947954.8147	947957.8171
108	sun_algllabdmeofrowq.jpg	947958.0340	947958.2689	947958.3008	947961.3033
109	sun_attdviyipsljunts.jpg	947961.5201	947961.7537	947961.8037	947964.8061
110	sun_anaaondppjmietbw.jpg	947965.0230	947965.3693	947965.4066	947968.4090
111	sun_akcicdjszssqmkjl.jpg	947968.6259	947968.8969	947968.9762	947971.9786
112	sun_ansbufagozaoxmru.jpg	947972.1955	947973.2092	947973.2296	947976.2321
113	sun_agfbbeozqztznacq.jpg	947976.4489	947977.3710	947977.3997	947980.4021
114	sun_abruimnjlaxgqbze.jpg	947980.6190	947980.8572	947980.8858	947983.8883
115	sun_aknkhdxyjkyfjvgl.jpg	947984.1051	947984.3453	947984.3887	947987.3911
116	sun_aauyknaheebshrxq.jpg	947987.6080	947988.0569	947988.1084	947991.1108
117	sun_atnitteqxzjhgjfy.jpg	947991.3277	947991.5541	947991.5945	947994.5970
118	sun_aihqqhkbilvntzdn.jpg	947994.8138	947995.2978	947995.3309	947998.3334
119	sun_ajlfvmneqpseyguf.jpg	947998.5502	947999.4633	947999.4843	948002.4867
120	sun_akoozmcccyrpzqdd.jpg	948002.7036	948002.9213	948002.9871	948005.9896
121	sun_aqocausinnuaogit.jpg	948006.2064	948006.6133	948006.6568	948009.6592
122	sun_ajomvdpkryvawqyv.jpg	948009.8761	948010.4468	948010.4932	948013.4957
123	labelme_vvuttgvlwdydbkh.jpg	948013.7125	948014.0733	948014.1295	948017.1653
124	sun_arrmumgicgcoptbt.jpg	948017.3822	948017.8386	948017.8659	948020.8683
125	sun_apmpdqangkfvwrpn.jpg	948021.0852	948021.2732	948021.3017	948024.3045
126	sun_ainaeweeykjelyft.jpg	948024.5213	948024.7134	948024.7381	948027.7406
127	sun_apdxoksqpmpghypf.jpg	948027.9574	948028.2332	948028.2577	948031.2601
128	sun_anjplxxhrqpqpzlr.jpg	948031.4769	948031.7288	948031.7605	948034.7629
129	sun_abqihmfbiddwtcmz.jpg	948034.9798	948035.9450	948035.9639	948038.9830
130	sun_apynckhmoftszqoq.jpg	948039.1999	948039.4720	948039.5168	948042.5192
131	sun_ahvpoenucqfbjkep.jpg	948042.7361	948042.9128	948042.9529	948045.9721
132	sun_acdlgczjpwkeuvgy.jpg	948046.1889	948046.5531	948046.6059	948049.6250
133	sun_anjpziwkjniyzlkr.jpg	948049.8419	948050.7852	948050.8260	948053.8451
134	sun_ahmtwjhnkkalblbh.jpg	948054.0620	948054.2412	948054.2621	948057.2812
135	sun_amgkcbncvhsceeuq.jpg	948057.4981	948058.6377	948058.6657	948061.6681
136	sun_atcwuzwzjucraewh.jpg	948061.8850	948062.1212	948062.1685	948065.1710
137	sun_agrwbmhcpmfuwmsg.jpg	948065.3878	948066.4730	948066.5221	948069.5245
138	sun_aovnyfewezfmgwke.jpg	948069.7414	948069.8733	948069.9082	948072.9106
139	sun_azfvmsmpvphupjpu.jpg	948073.1274	948075.2010	948075.2625	948078.2649
140	sun_afscqnhvouixrplg.jpg	948078.4818	948078.7730	948078.8153	948081.8178
141	sun_axbqssteryzzlcop.jpg	948082.0347	948082.2813	948082.3182	948085.3207
142	labelme_snvevhpzwsruuja.jpg	948085.5375	948086.3652	948086.4216	948089.4407
143	sun_anjgzxqwccbiozsw.jpg	948089.6576	948089.8902	948089.9411	948092.9435
144	sun_asrcfjusjydonoin.jpg	948093.1604	948093.2730	948093.2938	948096.2963
145	sun_atgpcvhxgyoezzht.jpg	948096.5131	948096.6567	948096.7133	948099.7324
146	sun_ajxvejtymbkewxpy.jpg	948099.9492	948100.3907	948100.4163	948103.4354
147	sun_accreawivrzlvqyc.jpg	948103.6522	948103.9639	948104.0192	948107.0383
148	sun_aywpszwfywdmgrpv.jpg	948107.2552	948107.8812	948107.9557	948110.9582
149	sun_ajxqlzmoovksgjbl.jpg	948111.1750	948111.6650	948111.6921	948114.6945
150	sun_awhvlirgpcdffbsk.jpg	948114.9114	948115.1369	948115.1783	948118.1807
151	sun_acsgbuurtwghzjel.jpg	948118.3975	948118.6333	948118.6811	948121.6835
152	sun_awyjssnluvfxtfwf.jpg	948121.9004	948122.1310	948122.1840	948125.1864
153	sun_azdnupmzwdxwflvh.jpg	948125.4032	948127.2087	948127.2381	948130.2572
154	sun_admyjjnxxddpqaud.jpg	948130.4740	948130.6090	948130.6241	948133.6266
155	sun_arvuykssgbdzaavk.jpg	948133.8434	948133.9850	948134.0102	948137.0127
