Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-019_task-EyeTracking_physio	1	-1229.080	229.288	1458.368	1274.350	752.475	0.172	0.116	0.468	0.858
sub-019_task-EyeTracking_physio	1	254.287	445.956	191.669	1198.175	765.665	0.158	0.076	0.337	0.496
sub-019_task-EyeTracking_physio	1	770.965	945.967	175.002	1150.470	695.640	0.287	0.392	0.434	1.936
sub-019_task-EyeTracking_physio	1	987.633	1212.639	225.006	972.730	548.865	0.171	0.082	0.298	0.647
sub-019_task-EyeTracking_physio	1	1254.306	1545.982	291.676	1228.855	809.690	0.147	0.069	0.414	0.455
sub-019_task-EyeTracking_physio	1	1562.649	2662.671	1100.022	1284.105	780.132	0.152	0.066	0.416	0.699
sub-019_task-EyeTracking_physio	1	2679.338	2912.675	233.337	1229.205	782.293	0.175	0.058	0.271	0.590
sub-019_task-EyeTracking_physio	2	-4242.695	-2576.000	1666.695	1276.870	753.400	0.167	0.160	0.551	1.415
sub-019_task-EyeTracking_physio	2	-2567.668	65.737	2633.405	1263.675	743.695	0.147	0.127	0.651	0.775
sub-019_task-EyeTracking_physio	2	82.405	282.413	200.008	1240.242	751.900	0.166	0.088	0.490	0.367
sub-019_task-EyeTracking_physio	2	315.745	515.750	200.005	1312.378	822.493	0.108	0.043	0.334	0.331
sub-019_task-EyeTracking_physio	2	540.754	690.757	150.003	1204.102	765.977	0.201	0.075	0.271	0.446
sub-019_task-EyeTracking_physio	2	874.093	1290.773	416.680	1269.010	762.053	0.236	0.162	0.343	1.550
sub-019_task-EyeTracking_physio	2	1315.772	2199.141	883.369	1320.485	738.865	0.143	0.063	0.448	0.491
sub-019_task-EyeTracking_physio	2	2232.473	2474.138	241.665	1167.880	745.855	0.188	0.098	0.422	0.567
sub-019_task-EyeTracking_physio	2	2732.486	2999.149	266.663	1245.318	770.533	0.179	0.090	0.432	0.467
sub-019_task-EyeTracking_physio	3	-1164.475	885.571	2050.046	1275.283	755.820	0.169	0.099	0.531	0.801
sub-019_task-EyeTracking_physio	3	1060.572	1635.590	575.018	1265.095	760.355	0.127	0.085	0.382	0.796
sub-019_task-EyeTracking_physio	3	1660.589	1877.258	216.669	1212.365	770.622	0.149	0.049	0.248	0.379
sub-019_task-EyeTracking_physio	3	1902.262	2418.940	516.678	1274.077	756.350	0.136	0.038	0.215	0.557
sub-019_task-EyeTracking_physio	3	2677.274	3002.285	325.011	1268.370	770.080	0.148	0.056	0.254	0.484
sub-019_task-EyeTracking_physio	4	-512.423	312.594	825.017	1272.100	755.140	0.168	0.074	0.539	0.534
sub-019_task-EyeTracking_physio	4	337.593	779.264	441.671	1052.015	732.590	0.195	0.084	0.348	0.889
sub-019_task-EyeTracking_physio	4	795.940	1012.606	216.666	981.528	708.178	0.179	0.113	0.388	0.555
sub-019_task-EyeTracking_physio	4	1029.273	1170.942	141.669	944.785	708.800	0.224	0.081	0.379	0.450
sub-019_task-EyeTracking_physio	4	1204.280	1412.612	208.332	1438.235	738.990	0.247	0.121	0.434	0.580
sub-019_task-EyeTracking_physio	4	1437.613	1595.951	158.338	1326.060	737.940	0.202	0.120	0.368	0.610
sub-019_task-EyeTracking_physio	4	1612.617	1770.957	158.340	1251.500	736.660	0.142	0.053	0.257	0.368
sub-019_task-EyeTracking_physio	4	2020.962	2970.981	950.019	1259.880	762.360	0.249	0.203	0.562	1.516
sub-019_task-EyeTracking_physio	5	-1337.783	287.252	1625.035	1275.210	759.845	0.155	0.143	0.546	1.222
sub-019_task-EyeTracking_physio	5	312.256	462.257	150.001	1241.925	744.005	0.159	0.046	0.315	0.337
sub-019_task-EyeTracking_physio	5	745.597	962.270	216.673	1260.257	741.980	0.147	0.060	0.262	0.532
sub-019_task-EyeTracking_physio	5	978.937	1970.622	991.685	1242.205	743.480	0.167	0.085	0.420	0.573
sub-019_task-EyeTracking_physio	5	2078.958	2445.634	366.676	1239.537	761.793	0.251	0.087	0.275	1.115
sub-019_task-EyeTracking_physio	5	2628.970	3003.981	375.011	1254.090	736.040	0.203	0.164	0.342	1.412
sub-019_task-EyeTracking_physio	6	-8712.898	-7504.542	1208.356	1259.525	761.975	0.124	0.057	0.390	0.545
sub-019_task-EyeTracking_physio	6	-7271.199	-6196.178	1075.021	1260.305	768.240	0.139	0.148	0.657	0.589
sub-019_task-EyeTracking_physio	6	-6037.842	-4862.817	1175.025	1269.880	775.365	0.150	0.161	0.571	1.231
sub-019_task-EyeTracking_physio	6	-4846.145	-4721.143	125.002	1244.475	775.550	0.110	0.040	0.338	0.259
sub-019_task-EyeTracking_physio	6	-4321.134	-3037.779	1283.355	1266.045	778.152	0.116	0.068	0.475	0.454
sub-019_task-EyeTracking_physio	6	-2762.775	-812.731	1950.044	1262.158	790.655	0.124	0.109	0.497	0.912
sub-019_task-EyeTracking_physio	6	-787.726	-654.391	133.335	1290.153	788.963	0.116	0.033	0.144	0.404
sub-019_task-EyeTracking_physio	6	-629.391	-437.723	191.668	1255.245	773.065	0.112	0.035	0.220	0.337
sub-019_task-EyeTracking_physio	6	-421.058	728.973	1150.031	1260.358	750.570	0.110	0.089	0.539	0.526
sub-019_task-EyeTracking_physio	6	953.976	1370.652	416.676	1260.335	778.975	0.171	0.166	0.442	1.034
sub-019_task-EyeTracking_physio	6	1395.651	1678.999	283.348	1284.822	834.670	0.139	0.063	0.244	0.693
sub-019_task-EyeTracking_physio	6	1704.004	2245.673	541.669	1239.310	812.200	0.118	0.048	0.325	0.536
sub-019_task-EyeTracking_physio	6	2270.672	2529.011	258.339	1276.615	787.875	0.195	0.068	0.296	0.539
sub-019_task-EyeTracking_physio	6	2804.016	3004.018	200.002	1269.985	786.882	0.149	0.103	0.312	0.607
sub-019_task-EyeTracking_physio	7	-2430.967	-2105.961	325.006	1275.940	775.560	0.138	0.083	0.287	0.619
sub-019_task-EyeTracking_physio	7	-2089.293	-1089.274	1000.019	1270.658	759.945	0.120	0.070	0.391	0.726
sub-019_task-EyeTracking_physio	7	-1072.609	502.431	1575.040	1272.015	740.095	0.118	0.110	0.587	0.919
sub-019_task-EyeTracking_physio	7	744.100	977.438	233.338	1257.957	800.477	0.160	0.081	0.350	0.582
sub-019_task-EyeTracking_physio	7	1010.772	1210.776	200.004	1150.055	963.545	0.101	0.031	0.266	0.240
sub-019_task-EyeTracking_physio	7	1244.109	1969.130	725.021	1249.010	814.080	0.126	0.074	0.328	0.737
sub-019_task-EyeTracking_physio	7	1994.129	2294.134	300.005	1362.515	774.062	0.120	0.050	0.358	0.342
sub-019_task-EyeTracking_physio	7	2319.134	2552.473	233.339	1275.255	781.000	0.147	0.042	0.303	0.343
sub-019_task-EyeTracking_physio	7	2577.473	2910.814	333.341	1246.768	788.392	0.138	0.064	0.486	0.438
sub-019_task-EyeTracking_physio	8	-858.701	-725.364	133.337	1276.447	753.395	0.222	0.120	0.332	0.795
sub-019_task-EyeTracking_physio	8	-717.031	457.994	1175.025	1269.850	731.140	0.158	0.095	0.559	0.704
sub-019_task-EyeTracking_physio	8	741.336	891.341	150.005	1208.865	797.545	0.191	0.059	0.172	0.603
sub-019_task-EyeTracking_physio	8	924.674	1774.694	850.020	1246.870	754.162	0.148	0.074	0.394	0.564
sub-019_task-EyeTracking_physio	8	1799.693	2999.721	1200.028	1277.505	748.022	0.110	0.058	0.547	0.504
sub-019_task-EyeTracking_physio	9	-393.369	-285.033	108.336	1256.700	778.530	0.545	0.518	2.564	0.364
sub-019_task-EyeTracking_physio	9	-251.695	306.651	558.346	1271.715	714.870	0.121	0.057	0.503	0.426
sub-019_task-EyeTracking_physio	9	331.650	548.323	216.673	1253.463	699.332	0.129	0.033	0.221	0.328
sub-019_task-EyeTracking_physio	9	564.988	906.659	341.671	1272.480	759.070	0.128	0.029	0.232	0.323
sub-019_task-EyeTracking_physio	9	931.665	2231.690	1300.025	1255.122	778.670	0.136	0.041	0.283	0.561
