t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1572838208322	1236.68	724.96	1250.38	702.53	3.5678	3.6508
1572838216657	1237.78	689.96	1245.39	723.18	3.4739	3.6869
1572838224990	1241.55	724.32	1252.07	716.96	3.5358	3.6758
1572838233323	1237.25	730.96	1254.54	718.66	3.5484	3.6696
1572838241656	1241.44	716.30	1253.35	713.28	3.5399	3.6685
1572838249990	1239.35	717.47	1249.34	725.23	3.5262	3.6878
1572838258322	1251.80	718.50	1262.90	730.79	3.5451	3.6783
1572838266656	1280.36	700.98	1299.95	735.49	3.5205	3.6933
1572838274989	1284.57	718.39	1285.67	728.88	3.5462	3.6908
1572838283322	1279.66	713.15	1287.86	722.90	3.5388	3.6634
1572838291656	1273.57	723.01	1286.40	742.43	3.5741	3.7051
1572838299989	1278.48	702.57	1284.83	732.76	3.5329	3.6812
1572838308322	1278.36	706.97	1288.89	709.55	3.5040	3.6310
1572838316656	1284.37	704.28	1284.32	735.15	3.5210	3.6855
1572838324988	1279.79	711.50	1285.07	735.80	3.5264	3.6726
1572838333321	1279.24	712.50	1288.12	729.70	3.5578	3.6784
1572838341655	1277.43	722.06	1286.88	718.38	3.5657	3.6560
1572838349997	1280.13	692.74	1286.41	731.91	3.4920	3.6752
1572838358331	1278.39	711.89	1285.38	741.63	3.5564	3.6754
1572838366664	1279.14	695.78	1287.36	700.33	3.4911	3.6279
1572838374998	1279.96	696.63	1279.74	719.70	3.5155	3.6703
1572838383331	1280.58	695.48	1283.45	732.65	3.4842	3.6756
1572838391664	1280.44	691.08	1289.39	722.49	3.4898	3.6711
1572838399997	1262.23	650.89	1287.36	713.95	3.4133	3.6743
1572838408330	1281.12	694.92	1289.65	719.85	3.4784	3.6631
1572838416663	1273.62	664.63	1282.75	717.16	3.4086	3.6696
1572838424997	1272.79	686.87	1274.57	723.49	3.4949	3.6656
1572838433330	1282.02	714.10	1284.89	707.22	3.5323	3.6304
1572838441664	1282.52	681.99	1284.84	730.96	3.4767	3.6847
1572838449996	1279.72	694.94	1279.80	711.29	3.5316	3.6461
1572838458330	1284.18	658.33	1282.09	712.68	3.4159	3.6456
1572838466663	1281.81	684.17	1277.10	745.56	3.5050	3.7231
1572838474996	1284.37	704.80	1276.23	726.11	3.5399	3.6981
1572838483333	1275.25	652.26	1269.84	741.29	3.4244	3.7325
1572838491666	1279.15	721.48	1277.00	737.23	3.5899	3.7142
1572838500000	1280.37	698.51	1276.33	707.16	3.5268	3.6853
1572838508333	1284.97	701.95	1278.81	714.64	3.5489	3.6783
1572838516667	1275.85	698.55	1281.36	718.43	3.5340	3.7037
1572838525000	1277.19	691.96	1274.16	730.05	3.5073	3.7573
1572838533333	1275.87	685.81	1274.21	732.99	3.5189	3.7486
1572838541665	1274.10	708.96	1281.25	726.94	3.5733	3.7312
1572838549999	1277.89	673.53	1277.67	720.82	3.4978	3.7247
1572838558332	1273.68	711.12	1279.27	726.20	3.5744	3.7539
1572838566665	1279.28	702.71	1276.74	724.66	3.5549	3.7501
1572838574998	1276.19	698.89	1286.42	728.07	3.5585	3.7619
1572838583332	1278.81	703.87	1287.74	709.48	3.5804	3.7269
1572838591665	1281.20	704.71	1280.23	724.98	3.5545	3.7608
1572838599999	1283.55	708.08	1283.11	729.95	3.5800	3.7882
1572838608332	1277.44	704.31	1287.20	714.14	3.5686	3.7371
1572838616669	1274.45	698.52	1282.00	729.74	3.5668	3.7741
1572838625003	1279.57	715.95	1290.48	705.37	3.6148	3.7312
1572838633336	1279.12	709.73	1274.18	732.18	3.5887	3.8015
1572838641669	1281.19	702.75	1278.04	723.31	3.5948	3.7865
1572838650003	1286.87	716.84	1275.93	743.21	3.6083	3.8234
1572838658336	1282.45	687.25	1279.26	732.15	3.5116	3.8171
1572838666669	1281.26	703.23	1278.71	717.29	3.6220	3.7783
1572838675003	1273.66	622.03	1309.56	649.82	3.5309	3.7467
1572838683336	1281.67	611.10	1312.58	652.96	3.5442	3.7674
1572838691668	1285.58	657.67	1308.95	665.19	3.6122	3.7612
1572838700001	1281.39	618.27	1297.89	663.55	3.5222	3.7715
1572838708335	1287.44	602.15	1302.50	662.91	3.5268	3.7780
1572838716668	1283.31	606.04	1312.61	642.28	3.5172	3.7400
1572838725002	1283.69	619.16	1300.08	667.00	3.5271	3.7770
1572838733335	1280.96	609.96	1306.84	660.28	3.5097	3.7750
1572838741671	1284.70	621.00	1303.65	666.85	3.5467	3.7529
1572838750005	1280.36	616.99	1308.16	675.41	3.5131	3.7696
1572838758337	1280.64	620.53	1301.93	667.24	3.5438	3.7658
1572838766670	1282.70	609.13	1311.85	665.75	3.5092	3.7352
1572838775004	1285.01	611.03	1299.38	675.06	3.5039	3.7407
1572838783336	1288.64	605.95	1307.68	639.38	3.4727	3.6868
1572838791670	1290.03	611.50	1306.22	628.44	3.5006	3.6446
1572838800004	1279.75	618.21	1304.83	663.91	3.4839	3.6917
1572838808337	1285.33	602.94	1304.86	655.49	3.4528	3.6680
1572838816670	1278.12	609.56	1307.05	629.54	3.4383	3.5898
1572838825003	1276.75	615.11	1305.86	630.49	3.4232	3.5982
1572838833336	1279.53	615.54	1309.13	641.53	3.4216	3.5915
1572838841669	1297.98	608.78	1331.23	630.03	3.4358	3.5928
1572838850003	1316.11	603.70	1348.83	629.16	3.4490	3.5531
1572838858336	1325.11	601.49	1345.74	635.54	3.4061	3.5699
1572838866669	1324.87	604.76	1346.73	640.05	3.3964	3.5705
1572838875009	1321.79	607.19	1342.21	639.08	3.4105	3.5496
1572838883342	1320.53	608.12	1336.16	633.99	3.3928	3.5234
1572838891675	1325.89	600.43	1338.56	633.75	3.3570	3.5237
1572838900009	1326.10	605.94	1329.23	635.11	3.3871	3.5088
1572838908340	1325.49	604.11	1343.26	636.47	3.3493	3.5044
1572838916674	1328.46	603.85	1337.76	631.87	3.3710	3.4851
1572838925008	1321.70	596.22	1341.13	625.84	3.3253	3.4675
1572838933341	1325.88	605.37	1334.72	632.83	3.3554	3.4577
1572838941674	1321.95	595.86	1339.27	636.51	3.3277	3.4654
1572838950007	1318.57	600.42	1337.49	634.34	3.3426	3.4589
1572838958341	1321.06	601.05	1344.86	629.47	3.3290	3.4466
1572838966674	1322.72	602.84	1337.66	632.77	3.3147	3.4417
1572838975008	1322.02	604.25	1338.69	630.75	3.3107	3.4350
1572838983340	1318.28	608.27	1343.87	630.71	3.3169	3.4263
1572838991673	1315.16	606.13	1341.13	635.29	3.2950	3.4030
1572839000006	1322.35	613.39	1340.90	631.21	3.3087	3.4138
1572839008345	1323.63	598.72	1345.74	637.11	3.2946	3.3958
1572839016678	1322.45	603.92	1341.59	633.22	3.2716	3.3884
1572839025011	1325.28	609.62	1342.43	636.04	3.3029	3.4023
1572839033344	1320.29	610.92	1343.91	638.64	3.2737	3.3787
1572839041678	1324.15	607.66	1341.14	635.62	3.2869	3.3736
1572839050011	1326.52	609.95	1341.15	638.13	3.2771	3.3907
1572839058344	1327.54	604.93	1338.00	632.34	3.2690	3.3558
1572839066677	1327.36	603.28	1344.76	638.72	3.2610	3.3815
1572839075010	1334.06	603.98	1339.01	636.72	3.2762	3.3730
1572839083344	1322.80	613.51	1336.48	633.04	3.2672	3.3610
1572839091677	1334.47	609.29	1342.02	633.63	3.2654	3.3577
1572839100010	1320.93	608.17	1340.86	639.91	3.2607	3.3470
1572839108344	1331.92	603.79	1337.75	638.86	3.2507	3.3585
1572839116677	1322.09	614.18	1336.34	635.74	3.2406	3.3523
1572839125010	1325.06	607.59	1344.04	647.54	3.2312	3.3445
1572839133343	1319.55	616.57	1335.53	639.95	3.2749	3.3298
1572839141681	1327.85	620.50	1339.01	642.72	3.2553	3.3528
1572839150015	1316.93	624.53	1333.74	631.90	3.2464	3.3183
1572839158347	1320.94	621.08	1339.13	644.25	3.2343	3.3239
1572839166681	1325.86	624.83	1330.33	640.65	3.2490	3.3315
1572839175015	1315.78	623.72	1341.81	639.32	3.2173	3.3064
1572839183348	1317.39	618.10	1336.46	639.73	3.2159	3.3264
1572839191681	1331.08	625.21	1337.39	635.67	3.2357	3.2977
1572839200014	1345.19	619.99	1357.32	637.77	3.2008	3.3016
1572839208347	1345.04	627.40	1355.13	642.69	3.1996	3.3002
1572839216680	1350.45	623.07	1361.77	638.57	3.2024	3.2966
1572839225013	1349.25	622.03	1359.35	630.04	3.1804	3.2726
1572839233347	1351.31	619.05	1355.24	644.48	3.1947	3.2982
1572839241679	1348.96	618.89	1360.09	642.33	3.1779	3.2892
1572839250013	1335.41	614.88	1362.81	651.27	3.1882	3.2997
1572839258347	1332.50	615.82	1359.91	638.20	3.1784	3.2632
1572839266686	1326.85	610.87	1355.29	643.21	3.2080	3.2702
1572839275019	1337.58	612.47	1353.20	641.07	3.1782	3.2714
1572839283351	1339.48	616.68	1354.40	642.44	3.1859	3.2695
1572839291685	1341.07	619.54	1359.46	649.57	3.1817	3.2734
1572839300018	1343.72	612.18	1364.60	641.44	3.1865	3.2759
1572839308352	1346.93	617.60	1361.81	633.27	3.1661	3.2442
1572839316685	1342.13	625.22	1360.30	640.87	3.1719	3.2622
1572839325018	1343.31	634.17	1362.46	643.07	3.1729	3.2651
1572839333352	1341.37	626.37	1365.92	642.59	3.1720	3.2433
1572839341685	1344.23	623.01	1354.60	639.78	3.1783	3.2487
1572839350017	1330.34	620.25	1361.82	645.06	3.1615	3.2247
1572839358351	1346.24	624.09	1363.58	644.29	3.1815	3.2491
1572839366683	1342.29	623.38	1361.26	650.85	3.1646	3.2453
1572839375017	1343.57	623.15	1360.29	645.52	3.1653	3.2341
1572839383351	1348.54	632.79	1362.43	644.02	3.1576	3.2370
1572839391684	1340.65	634.65	1359.47	643.98	3.1813	3.2269
1572839400020	1345.62	641.24	1367.19	634.23	3.1745	3.2508
1572839408353	1347.17	628.55	1363.66	639.70	3.1609	3.2125
1572839416687	1374.89	594.82	1392.32	623.73	3.1988	3.2586
1572839425019	1418.98	583.96	1439.32	609.03	3.2318	3.2950
1572839433353	1434.62	582.60	1452.62	602.99	3.2000	3.2674
1572839441686	1437.27	576.55	1455.03	601.45	3.1963	3.2891
1572839450019	1430.55	580.06	1456.05	596.20	3.2029	3.2675
1572839458352	1435.19	583.53	1448.16	599.38	3.2087	3.2857
1572839466686	1434.12	583.97	1449.08	600.66	3.2072	3.2561
1572839475019	1440.41	585.94	1441.95	599.65	3.1864	3.2868
1572839483353	1433.52	588.00	1443.60	601.48	3.1999	3.2823
1572839491685	1436.19	587.72	1431.42	604.40	3.1890	3.2758
1572839500018	1430.61	587.14	1437.33	600.37	3.2036	3.2888
1572839508351	1437.41	586.86	1442.58	602.48	3.2283	3.2901
1572839516685	1439.02	586.84	1436.91	596.70	3.2090	3.2896
1572839525018	1436.93	577.02	1436.41	596.83	3.1910	3.2729
1572839533356	1439.26	582.87	1435.99	596.30	3.1947	3.2734
1572839541690	1439.52	574.89	1437.70	599.36	3.1975	3.2906
1572839550023	1428.55	581.65	1446.00	596.80	3.1955	3.2554
1572839558356	1443.00	579.11	1445.30	596.20	3.1942	3.2703
1572839566690	1437.31	586.61	1448.21	594.50	3.1963	3.2512
1572839575022	1434.19	582.46	1443.23	597.30	3.1797	3.3075
1572839583356	1428.55	588.58	1442.17	599.73	3.2057	3.2837
1572839591689	1432.78	591.50	1437.68	598.75	3.1848	3.2788
1572839600022	1432.64	592.26	1436.86	598.24	3.2045	3.2829
1572839608356	1434.07	587.08	1430.29	601.44	3.1980	3.2728
1572839616688	1426.69	584.01	1433.26	597.86	3.1969	3.2740
1572839625022	1438.04	589.65	1436.22	602.26	3.1875	3.2685
1572839633355	1433.23	592.73	1434.21	594.64	3.1854	3.2721
1572839641689	1438.53	587.53	1441.96	598.09	3.2070	3.2748
1572839650021	1429.97	584.71	1447.77	597.33	3.2032	3.2820
1572839658358	1367.71	596.81	1385.38	598.31	3.2071	3.2734
1572839666692	1221.93	609.56	1256.02	596.91	3.2000	3.3009
1572839675025	1102.76	628.51	1132.14	603.39	3.1700	3.2849
1572839683358	985.74	670.64	1017.78	619.88	3.1296	3.2495
1572839691692	960.72	681.17	961.71	647.33	3.0679	3.2339
1572839700025	984.98	697.06	1004.17	655.66	3.1385	3.2506
1572839708358	973.64	682.78	983.77	632.00	3.1387	3.2399
1572839716692	973.52	675.22	988.61	634.84	3.0818	3.2244
