trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	83339.9649	83352.9943	83353.0255	83356.0280
-8	zsun_azsarwkorsusbsvt.jpg	83356.2448	83364.4279	83364.4515	83367.4706
-7	sun_alnurdgpqodhpawt.jpg	83367.6874	83372.0697	83372.1244	83375.1268
-6	zsun_aznghcvrwwxvpmki.jpg	83375.3437	83377.4956	83377.5788	83380.5813
-5	zsun_azygosgrjwvkyftq.jpg	83380.7981	83383.4424	83383.4670	83386.4694
-4	sun_agtnmpgkrgkzbvjw.jpg	83386.6862	83389.1942	83389.2216	83392.2241
-3	zsun_aztxzdqhbookjzfk.jpg	83392.4409	83395.0658	83395.0931	83398.0955
-2	sun_ayqukzphzqiguvnc.jpg	83398.3124	83400.3199	83400.3473	83403.3498
-1	sun_amkigjbbrauvgdgg.jpg	83403.5666	83412.3241	83412.3571	83415.3596
0	sun_arxtwfsqslcwecww.jpg	83415.5764	83416.9304	83416.9609	83419.9633
1	sun_aaznyvntjefttmaz.jpg	83562.0788	83563.7539	83563.8470	83566.8494
2	sun_abntrinbqbsqoowj.jpg	83567.0663	83570.1810	83570.2021	83573.2046
3	sun_aapitsgbtktqubfy.jpg	83573.4214	83575.4423	83575.4897	83578.4922
4	sun_auetjleugthejgoc.jpg	83578.7090	83600.7141	83600.7436	83603.7461
5	sun_azqlhsjgbwpcseew.jpg	83603.9629	83606.7780	83606.8319	83609.8343
6	sun_alvdofgavhiiyosk.jpg	83610.0512	83612.1781	83612.2029	83615.2054
7	sun_aazqzpomyylceich.jpg	83615.4222	83617.3142	83617.3571	83620.3596
8	sun_ajrwezxmmjejxsbt.jpg	83620.5764	83622.4580	83622.4780	83625.4804
9	sun_aglpqkbwvbofhrgt.jpg	83625.6972	83627.1616	83627.1984	83630.2009
10	sun_azgmgniivgpqrqvu.jpg	83630.4177	83631.9542	83632.0024	83635.0215
11	sun_aleqenyvunhactkl.jpg	83635.2383	83636.8100	83636.8730	83639.8754
12	sun_azqyogdvyhahyram.jpg	83640.0923	83641.5861	83641.6602	83644.6627
13	sun_agldadusrezhmyva.jpg	83644.8795	83646.2260	83646.2473	83649.2497
14	sun_ajlxdvfhywnxqswk.jpg	83649.4666	83651.1139	83651.1513	83654.1537
15	sun_ahrhvpdhoamfdhpf.jpg	83654.3706	83655.5016	83655.5215	83658.5239
16	sun_anecxlyzpkjfxrgi.jpg	83658.7408	83660.0179	83660.0752	83663.0776
17	sun_ahmxuekfssakrqmm.jpg	83663.2945	83664.4419	83664.4621	83667.4645
18	sun_aigrduzwokggqqja.jpg	83667.6814	83668.6340	83668.6655	83671.6680
19	sun_awvfnogmotsvhofs.jpg	83671.8848	83672.5779	83672.6021	83675.6045
20	sun_akuognalfgmelepa.jpg	83675.8213	83676.5937	83676.6720	83679.6745
21	sun_azxetkujrgobhzbi.jpg	83679.8913	83680.6262	83680.6586	83683.6610
22	sun_abdiiftvfbsqoreg.jpg	83683.8779	83684.2343	83684.2782	83687.2806
23	labelme_jdgkziouohmryxw.jpg	83687.4975	83687.9351	83687.9979	83691.0003
24	sun_auwldxtolpavypst.jpg	83691.2172	83691.7220	83691.7843	83694.7868
25	sun_ahvszpwjtodgwusx.jpg	83695.0036	83695.5541	83695.5707	83698.5732
26	sun_avtdeaxixgmwquck.jpg	83698.7900	83699.4498	83699.5406	83702.5431
27	sun_aqgljqwslycnxfzi.jpg	83702.7599	83703.1779	83703.2269	83706.2294
28	sun_akjkxldecwnanoah.jpg	83706.4462	83707.3459	83707.3636	83710.3661
29	sun_aqyyqhbfyinaxiuf.jpg	83710.5829	83710.9531	83710.9666	83713.9857
30	sun_acselzrpurxmucxu.jpg	83714.2025	83714.6420	83714.6863	83717.6887
31	sun_ajnvbqoszcilcmds.jpg	83717.9056	83718.2981	83718.3392	83721.3417
32	labelme_huhykljhyigbhct.jpg	83721.5585	83721.9457	83721.9922	83724.9947
33	sun_agrhekhltqnhqoau.jpg	83725.2115	83725.6661	83725.6952	83728.6977
34	sun_akwvdhqsbtcesevi.jpg	83728.9145	83729.3699	83729.4316	83732.4340
35	sun_aiyvqzhwvppwbskj.jpg	83732.6509	83733.0035	83733.0512	83736.0703
36	sun_avnmtylgpdxtehve.jpg	83736.2872	83736.5378	83736.5707	83739.5732
37	sun_aepbpufpcgbxxcdd.jpg	83739.7900	83740.2034	83740.2571	83743.2595
38	labelme_uogxwpbmtxcnafj.jpg	83743.4763	83743.9267	83743.9768	83746.9792
39	sun_ajbfafirxjclbnxl.jpg	83747.1960	83747.6735	83747.7131	83750.7156
40	sun_aixacgstjgjpkhyx.jpg	83750.9324	83751.4099	83751.4995	83754.5020
41	sun_aepdfzurhsaporkg.jpg	83754.7188	83755.0979	83755.1525	83758.1716
42	sun_ahqjwnzgolcaoidx.jpg	83758.3885	83758.8260	83758.8889	83761.8913
43	labelme_qglnhnudtmzmocz.jpg	83762.1082	83762.5874	83762.6253	83765.6277
44	sun_agztutxlbisetcoy.jpg	83765.8445	83766.2793	83766.2949	83769.2973
45	sun_acrnjwraljsrcesa.jpg	83769.5142	83770.8339	83770.8820	83773.8844
46	sun_aheymxjdkejwbehi.jpg	83774.1012	83774.8819	83774.9186	83777.9210
47	sun_azbjiqtpgvxjjuzr.jpg	83778.1379	83778.5298	83778.6049	83781.6073
48	sun_alvoexkareccqxgq.jpg	83781.8242	83782.1546	83782.1745	83785.1769
49	sun_apbmvnchyjqxptff.jpg	83785.3938	83785.6256	83785.6606	83788.6631
50	sun_aavzagnbsbymxlyh.jpg	83788.8799	83789.2898	83789.3136	83792.3161
51	sun_aitsjpidonnknvwm.jpg	83792.5329	83792.9617	83793.0166	83796.0357
52	sun_ayfwodsvoatztibh.jpg	83796.2526	83797.4970	83797.5370	83800.5394
53	sun_amppupofnobgmmut.jpg	83800.7562	83802.6546	83802.6745	83805.6769
54	sun_ajnzhggqkskokvyd.jpg	83805.8938	83806.1295	83806.1440	83809.1464
55	sun_aprmzdnceosyiiqx.jpg	83809.3632	83809.6338	83809.6802	83812.6826
56	sun_abwmjfnrmqjdltxn.jpg	83812.8995	83813.2100	83813.2331	83816.2355
57	sun_asinbgvcqvrnsssj.jpg	83816.4523	83816.7940	83816.8527	83819.8551
58	sun_apaviskbumvstgsv.jpg	83820.0720	83820.9223	83820.9727	83823.9751
59	sun_afkjkqlhqnwftaam.jpg	83824.1920	83824.3618	83824.3755	83827.3779
60	sun_awusemdipqlufrmt.jpg	83827.5947	83828.4174	83828.4285	83831.4312
61	sun_aorysgcktvwbovgc.jpg	83831.6480	83833.2892	83833.3327	83836.3352
62	sun_aqxypnffmypblepf.jpg	83836.5520	83836.8338	83836.8856	83839.8881
63	sun_acznlxcgnetogsai.jpg	83840.1049	83840.3138	83840.4052	83843.4076
64	sun_apaxvwendkkxoteh.jpg	83843.6244	83843.8656	83843.9080	83846.9104
65	sun_apbokiglhflrauxo.jpg	83847.1273	83847.2815	83847.3608	83850.3633
66	sun_ahovdllcccjqjyeb.jpg	83850.5801	83851.5618	83851.5809	83854.5834
67	sun_aowefbfvclkxfhop.jpg	83854.8002	83856.4397	83856.4849	83859.4873
68	sun_atfpttqtzuliaaim.jpg	83859.7042	83860.1380	83860.1712	83863.1737
69	sun_algkamzphkipsfil.jpg	83863.3905	83864.0097	83864.0410	83867.0435
70	sun_ataniphupyuxeowc.jpg	83867.2603	83867.5777	83867.6106	83870.6131
71	sun_ajmwiafzffjerzeb.jpg	83870.8299	83871.6981	83871.7306	83874.7498
72	sun_ayhqvuklxnmflgid.jpg	83874.9666	83875.2572	83875.3169	83878.3193
73	sun_ajnzlaendvxbrnmy.jpg	83878.5362	83880.2404	83880.2876	83883.2900
74	sun_aknopalvgzzgfngw.jpg	83883.5069	83884.1468	83884.1741	83887.1765
75	sun_aexxtzchsriqptwg.jpg	83887.3934	83887.8654	83887.9605	83890.9629
76	sun_afmgqyvomuhprelx.jpg	83891.1798	83893.3322	83893.3482	83896.3507
77	sun_aevezokbkeojznwq.jpg	83896.5675	83897.1459	83897.1680	83900.1871
78	sun_adcrxklhlbwrbkgm.jpg	83900.4040	83900.8160	83900.8543	83903.8567
79	sun_aepvxmukjcxphfiy.jpg	83904.0736	83904.4706	83904.4906	83907.4930
80	sun_aqgncenzjwahkkgv.jpg	83907.7099	83907.9456	83908.0101	83911.0126
81	sun_aijkdpqohzcmjsco.jpg	83911.2294	83911.6259	83911.6631	83914.6655
82	sun_auyrvbsgjzcbllwy.jpg	83914.8824	83914.8832	83914.9157	83917.9182
83	sun_aqrdtsxisrulfusj.jpg	83918.1350	83918.4818	83918.5520	83921.5712
84	sun_aryemauxglpckieh.jpg	83921.7880	83922.1299	83922.1883	83925.1908
85	sun_ahilhlihtltiiszr.jpg	83925.4076	83926.4096	83926.4418	83929.4442
86	sun_aiwjjxhtgtrwjdsf.jpg	83929.6611	83930.0647	83930.1448	83933.1472
87	sun_aclkmsuodfedolnj.jpg	83933.3641	83933.8166	83933.8311	83936.8502
88	sun_aiceqwbizyfbxjga.jpg	83937.0671	83937.2577	83937.2839	83940.2864
89	labelme_kxvouciolcpqplr.jpg	83940.5032	83940.7697	83940.8201	83943.8226
90	sun_agauzddnbwdarpbz.jpg	83944.0394	83944.4978	83944.5231	83947.5423
91	sun_amjiwsczphtrowfh.jpg	83947.7591	83948.0177	83948.0427	83951.0451
92	sun_arehvoriqhbnqssp.jpg	83951.2620	83955.1698	83955.2485	83958.2510
93	sun_aottaoasihbcshqd.jpg	83958.4678	83958.8733	83958.9182	83961.9373
94	sun_anlddfvefwvocyae.jpg	83962.1542	83962.3853	83962.4711	83965.4902
95	sun_apfmyjfgtjmwzvfb.jpg	83965.7070	83966.3933	83966.4410	83969.4434
96	sun_ahdoavtbmzlbpsyw.jpg	83969.6603	83969.9059	83969.9772	83972.9796
97	sun_abjtwfukuwddzted.jpg	83973.1965	83973.5407	83973.6302	83976.6326
98	sun_arhwdncltdednobr.jpg	83976.8494	83977.2817	83977.3165	83980.3189
99	sun_awnqiikzaispgmwo.jpg	83980.5358	83981.0262	83981.0529	83984.0553
100	sun_avcxsdrrfbrkydcp.jpg	83984.2721	83984.6499	83984.7058	83987.7083
101	sun_agxuuvqtddjgypyr.jpg	84131.1249	84138.2495	84138.2807	84141.2998
102	sun_ajyzthllrejcnemk.jpg	84141.5167	84141.8975	84141.9170	84144.9194
103	sun_acxkpeoqbwcxfvip.jpg	84145.1363	84145.3617	84145.4532	84148.4556
104	sun_afbibxsnpvkmvhxn.jpg	84148.6725	84149.5389	84149.6066	84152.6090
105	sun_anydqmweocgeuwol.jpg	84152.8259	84153.2577	84153.2762	84156.2787
106	sun_ajjktnfzwntvwsfh.jpg	84156.4955	84156.7452	84156.7624	84159.7648
107	sun_afsugeohwcfpkvgo.jpg	84159.9817	84162.2655	84162.2835	84165.2860
108	sun_algllabdmeofrowq.jpg	84165.5028	84166.3618	84166.3869	84169.4060
109	sun_attdviyipsljunts.jpg	84169.6228	84170.1296	84170.1733	84173.1757
110	sun_anaaondppjmietbw.jpg	84173.3926	84173.6498	84173.6761	84176.6786
111	sun_akcicdjszssqmkjl.jpg	84176.8954	84177.3229	84177.3958	84180.4149
112	sun_ansbufagozaoxmru.jpg	84180.6318	84181.1857	84181.1989	84184.2014
113	sun_agfbbeozqztznacq.jpg	84184.4182	84184.8815	84184.9019	84187.9044
114	sun_abruimnjlaxgqbze.jpg	84188.1212	84188.4147	84188.4548	84191.4573
115	sun_aknkhdxyjkyfjvgl.jpg	84191.6741	84193.2212	84193.2754	84196.2778
116	sun_aauyknaheebshrxq.jpg	84196.4947	84197.3694	84197.4288	84200.4312
117	sun_atnitteqxzjhgjfy.jpg	84200.6481	84201.0415	84201.0818	84204.0842
118	sun_aihqqhkbilvntzdn.jpg	84204.3010	84204.5568	84204.5846	84207.5870
119	sun_ajlfvmneqpseyguf.jpg	84207.8039	84208.5294	84208.5545	84211.5569
120	sun_akoozmcccyrpzqdd.jpg	84211.7738	84212.2171	84212.2742	84215.2766
121	sun_aqocausinnuaogit.jpg	84215.4935	84215.8904	84215.9272	84218.9296
122	sun_ajomvdpkryvawqyv.jpg	84219.1464	84219.3772	84219.4300	84222.4324
123	labelme_vvuttgvlwdydbkh.jpg	84222.6493	84223.4400	84223.5000	84226.5024
124	sun_arrmumgicgcoptbt.jpg	84226.7193	84228.9776	84229.0045	84232.0069
125	sun_apmpdqangkfvwrpn.jpg	84232.2237	84232.6257	84232.6574	84235.6599
126	sun_ainaeweeykjelyft.jpg	84235.8767	84236.2335	84236.2604	84239.2628
127	sun_apdxoksqpmpghypf.jpg	84239.4797	84239.8095	84239.8299	84242.8324
128	sun_anjplxxhrqpqpzlr.jpg	84243.0492	84243.4896	84243.5163	84246.5187
129	sun_abqihmfbiddwtcmz.jpg	84246.7355	84247.0078	84247.0191	84250.0382
130	sun_apynckhmoftszqoq.jpg	84250.2551	84251.6253	84251.6729	84254.6753
131	sun_ahvpoenucqfbjkep.jpg	84254.8922	84255.1694	84255.2091	84258.2282
132	sun_acdlgczjpwkeuvgy.jpg	84258.4451	84258.7697	84258.8120	84261.8145
133	sun_anjpziwkjniyzlkr.jpg	84262.0313	84262.4830	84262.5150	84265.5175
134	sun_ahmtwjhnkkalblbh.jpg	84265.7343	84266.3053	84266.3348	84269.3373
135	sun_amgkcbncvhsceeuq.jpg	84269.5541	84269.7997	84269.8377	84272.8401
136	sun_atcwuzwzjucraewh.jpg	84273.0569	84274.6335	84274.6916	84277.7107
137	sun_agrwbmhcpmfuwmsg.jpg	84277.9276	84278.2654	84278.3112	84281.3137
138	sun_aovnyfewezfmgwke.jpg	84281.5305	84281.8900	84281.9308	84284.9333
139	sun_azfvmsmpvphupjpu.jpg	84285.1501	84285.4816	84285.5338	84288.5362
140	sun_afscqnhvouixrplg.jpg	84288.7530	84289.0014	84289.0533	84292.0557
