t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
869274162023	1280.84	784.48	1319.31	814.95	3.2475	3.3674
869274170357	1287.78	782.53	1306.40	826.68	3.2767	3.4123
869274178690	1298.22	812.64	1309.24	806.56	3.3206	3.3801
869274187024	1290.85	791.60	1306.72	831.24	3.2892	3.4345
869274195361	1288.09	810.47	1309.35	814.00	3.3143	3.3797
869274203695	1290.87	815.40	1322.00	796.60	3.2938	3.3393
869274212027	1291.54	788.21	1318.24	780.59	3.2411	3.3119
869274220360	1292.38	791.04	1317.54	793.61	3.2550	3.3256
869274228694	1288.61	814.64	1321.99	749.71	3.2735	3.2207
869274237027	1278.20	811.78	1304.53	792.81	3.2534	3.3369
869274245360	1287.31	821.96	1314.56	748.69	3.2957	3.2312
869274253693	1286.50	810.99	1309.01	761.82	3.2665	3.2359
869274262026	1284.70	809.79	1314.16	767.06	3.2664	3.2587
869274270360	1285.59	801.62	1309.18	790.45	3.2423	3.3340
869274278693	1291.59	822.84	1307.35	778.30	3.3070	3.2650
869274287025	1294.63	805.01	1312.49	763.91	3.2529	3.2402
869274295358	1293.45	809.04	1307.15	752.28	3.2681	3.1971
869274303691	1298.66	805.76	1310.28	772.59	3.2755	3.2459
869274312024	1293.51	802.76	1304.56	752.54	3.2357	3.2074
869274320358	1292.53	808.51	1307.46	806.63	3.2261	3.3315
869274328697	1267.92	746.39	1292.19	779.99	3.1597	3.3225
869274337030	1280.98	703.93	1291.07	723.55	3.1339	3.2487
869274345364	1264.26	689.38	1298.66	713.09	3.0968	3.2426
869274353697	1279.98	688.53	1296.76	704.19	3.1167	3.2539
869274362031	1277.48	706.66	1293.94	724.88	3.1252	3.3118
869274370363	1274.29	697.65	1289.54	714.56	3.0974	3.2660
869274378695	1275.51	690.55	1294.02	716.96	3.0894	3.2739
869274387030	1280.99	686.56	1292.21	713.43	3.0900	3.2700
869274395363	1280.33	688.48	1293.51	719.83	3.0780	3.2747
869274403696	1274.66	699.52	1295.51	717.75	3.1298	3.2704
869274412030	1276.10	695.80	1298.76	712.83	3.1087	3.2564
869274420363	1275.33	690.77	1301.62	714.29	3.1001	3.2510
869274428696	1282.76	693.17	1296.67	730.95	3.1019	3.2832
869274437029	1278.01	716.40	1295.61	718.75	3.1668	3.2624
869274445362	1286.11	707.79	1298.09	752.18	3.1411	3.3422
