trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	595329.1452	595331.5735	595331.6139	595334.6330
-4	sun_agtnmpgkrgkzbvjw.jpg	595334.8499	595338.6291	595338.6529	595341.6720
-3	sun_alnurdgpqodhpawt.jpg	595341.8889	595344.2058	595344.2575	595347.2766
-2	sun_ayqukzphzqiguvnc.jpg	595347.4935	595350.6376	595350.6627	595353.6818
-1	sun_amkigjbbrauvgdgg.jpg	595353.8987	595363.4536	595363.4731	595366.4922
0	sun_arxtwfsqslcwecww.jpg	595366.7091	595368.1014	595368.1269	595371.1460
1	sun_aaznyvntjefttmaz.jpg	595426.1241	595427.9576	595428.0423	595431.0614
2	sun_abntrinbqbsqoowj.jpg	595431.2783	595431.7894	595431.8120	595434.8312
3	sun_aapitsgbtktqubfy.jpg	595435.0480	595436.3496	595436.3824	595439.4016
4	sun_auetjleugthejgoc.jpg	595439.6184	595440.7734	595440.8027	595443.8218
5	sun_azqlhsjgbwpcseew.jpg	595444.0387	595450.8212	595450.8609	595453.8800
6	sun_alvdofgavhiiyosk.jpg	595454.0969	595465.6295	595465.6562	595468.6754
7	sun_aazqzpomyylceich.jpg	595468.8922	595473.0611	595473.1123	595476.1314
8	sun_ajrwezxmmjejxsbt.jpg	595476.3483	595478.8376	595478.8670	595481.8861
9	sun_aglpqkbwvbofhrgt.jpg	595482.1030	595484.2856	595484.3214	595487.3406
10	sun_azgmgniivgpqrqvu.jpg	595487.5574	595499.1817	595499.2336	595502.2527
11	sun_aleqenyvunhactkl.jpg	595502.4695	595505.2775	595505.3385	595508.3577
12	sun_azqyogdvyhahyram.jpg	595508.5745	595510.0696	595510.1424	595513.1616
