stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_acznlxcgnetogsai.jpg	1	0.309	0.125	1174.015	807.210	0.253	0.125	0.0	0	other
sun_acznlxcgnetogsai.jpg	2	0.676	0.117	937.878	782.910	0.141	0.091	0.0	19	refrigerator
sun_acznlxcgnetogsai.jpg	3	0.826	0.317	1011.717	652.730	0.094	0.047	0.0	6	cabinet
sun_acznlxcgnetogsai.jpg	4	1.176	0.258	1092.840	860.445	0.098	0.052	0.0	22	toaster
sun_acznlxcgnetogsai.jpg	4	1.176	0.258	1092.840	860.445	0.098	0.052	0.0	23	worktop
sun_acznlxcgnetogsai.jpg	5	1.443	0.142	1140.100	885.875	0.096	0.059	0.0	6	cabinet
sun_acznlxcgnetogsai.jpg	5	1.443	0.142	1140.100	885.875	0.096	0.059	0.0	23	worktop
sun_acznlxcgnetogsai.jpg	6	1.618	0.325	1443.490	713.840	0.243	0.238	0.0	12	microwave
sun_acznlxcgnetogsai.jpg	7	1.968	0.258	1529.815	821.830	0.096	0.052	0.0	0	other
sun_acznlxcgnetogsai.jpg	8	2.259	0.183	1479.350	999.683	0.087	0.034	0.0	23	worktop
sun_acznlxcgnetogsai.jpg	9	2.476	0.192	1338.100	979.490	0.067	0.063	0.0	18	range
sun_acznlxcgnetogsai.jpg	9	2.476	0.192	1338.100	979.490	0.067	0.063	0.0	23	worktop
sun_acznlxcgnetogsai.jpg	10	2.684	0.317	1089.113	905.520	0.179	0.156	0.0	6	cabinet
