stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajomvdpkryvawqyv.jpg	1	0.283	0.225	1100.185	689.145	0.070	0.055	0.0	9	stove
sun_ajomvdpkryvawqyv.jpg	1	0.283	0.225	1100.185	689.145	0.070	0.055	0.0	12	worktop
sun_ajomvdpkryvawqyv.jpg	2	0.541	0.350	1069.975	616.368	0.068	0.045	0.0	4	microwave
sun_ajomvdpkryvawqyv.jpg	3	0.916	0.342	1199.830	601.145	0.062	0.036	0.0	1	cabinet
sun_ajomvdpkryvawqyv.jpg	4	1.275	0.300	1226.977	615.053	0.088	0.069	0.0	0	other
sun_ajomvdpkryvawqyv.jpg	5	1.600	0.250	1285.328	600.957	0.058	0.046	0.0	0	other
sun_ajomvdpkryvawqyv.jpg	6	1.900	0.175	1562.575	676.925	0.076	0.034	0.0	7	refrigerator
sun_ajomvdpkryvawqyv.jpg	7	2.091	0.308	1528.825	648.435	0.084	0.041	0.0	7	refrigerator
sun_ajomvdpkryvawqyv.jpg	8	2.433	0.275	1556.770	614.540	0.100	0.109	0.0	7	refrigerator
sun_ajomvdpkryvawqyv.jpg	9	2.741	0.258	1667.910	916.460	0.185	0.071	0.0	11	table
