stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_alvoexkareccqxgq.jpg	1	0.342	0.167	1120.605	724.355	0.149	0.128	0.0	3	bottle
sun_alvoexkareccqxgq.jpg	1	0.342	0.167	1120.605	724.355	0.149	0.128	0.0	16	food
sun_alvoexkareccqxgq.jpg	1	0.342	0.167	1120.605	724.355	0.149	0.128	0.0	34	pot
sun_alvoexkareccqxgq.jpg	1	0.342	0.167	1120.605	724.355	0.149	0.128	0.0	35	range
sun_alvoexkareccqxgq.jpg	1	0.342	0.167	1120.605	724.355	0.149	0.128	0.0	45	worktop
sun_alvoexkareccqxgq.jpg	2	0.534	0.258	1049.700	623.665	0.128	0.117	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	2	0.534	0.258	1049.700	623.665	0.128	0.117	0.0	23	mill
sun_alvoexkareccqxgq.jpg	3	0.825	0.142	1106.460	549.230	0.097	0.027	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	4	0.992	0.333	1487.783	594.205	0.200	0.134	0.0	29	plant
sun_alvoexkareccqxgq.jpg	4	0.992	0.333	1487.783	594.205	0.200	0.134	0.0	44	window
sun_alvoexkareccqxgq.jpg	5	1.350	0.158	1603.730	719.870	0.132	0.072	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	5	1.350	0.158	1603.730	719.870	0.132	0.072	0.0	16	food
sun_alvoexkareccqxgq.jpg	5	1.350	0.158	1603.730	719.870	0.132	0.072	0.0	25	oil jar
sun_alvoexkareccqxgq.jpg	5	1.350	0.158	1603.730	719.870	0.132	0.072	0.0	45	worktop
sun_alvoexkareccqxgq.jpg	6	1.542	0.217	1458.270	802.533	0.094	0.100	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	7	1.775	0.217	1419.777	789.567	0.127	0.133	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	8	2.025	0.217	1177.452	705.043	0.156	0.177	0.0	34	pot
sun_alvoexkareccqxgq.jpg	8	2.025	0.217	1177.452	705.043	0.156	0.177	0.0	35	range
sun_alvoexkareccqxgq.jpg	9	2.259	0.267	1123.895	633.860	0.269	0.285	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	9	2.259	0.267	1123.895	633.860	0.269	0.285	0.0	31	plate
sun_alvoexkareccqxgq.jpg	10	2.559	0.250	1033.605	799.558	0.090	0.066	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	11	2.825	0.175	1090.675	784.710	0.067	0.013	0.0	8	cabinets
sun_alvoexkareccqxgq.jpg	11	2.825	0.175	1090.675	784.710	0.067	0.013	0.0	45	worktop
