stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_abdiiftvfbsqoreg.jpg	1	0.314	0.250	1046.088	756.635	0.075	0.027	0.0	11	towel rack
sun_abdiiftvfbsqoreg.jpg	2	0.580	0.300	974.920	767.095	0.089	0.049	0.0	12	towel
sun_abdiiftvfbsqoreg.jpg	3	0.922	0.325	1054.980	650.295	0.055	0.023	0.0	8	pot
sun_abdiiftvfbsqoreg.jpg	4	1.264	0.275	1139.410	673.020	0.057	0.017	0.0	2	can
sun_abdiiftvfbsqoreg.jpg	5	1.580	0.300	1376.385	793.127	0.092	0.045	0.0	8	pot
sun_abdiiftvfbsqoreg.jpg	6	1.905	0.208	1448.270	825.885	0.086	0.018	0.0	1	bathtub
sun_abdiiftvfbsqoreg.jpg	6	1.905	0.208	1448.270	825.885	0.086	0.018	0.0	3	candle
sun_abdiiftvfbsqoreg.jpg	7	2.139	0.158	1466.805	814.675	0.059	0.022	0.0	1	bathtub
sun_abdiiftvfbsqoreg.jpg	8	2.355	0.125	1618.360	722.255	0.045	0.014	0.0	0	other
sun_abdiiftvfbsqoreg.jpg	9	2.497	0.183	1639.993	677.597	0.075	0.024	0.0	0	other
sun_abdiiftvfbsqoreg.jpg	10	2.772	0.233	1019.915	670.850	0.058	0.030	0.0	8	pot
