stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aqyyqhbfyinaxiuf.jpg	1	0.303	0.217	1168.875	840.158	0.131	0.058	0.0	8	toilet
sun_aqyyqhbfyinaxiuf.jpg	2	0.536	0.267	1129.320	854.595	0.140	0.101	0.0	8	toilet
sun_aqyyqhbfyinaxiuf.jpg	3	0.919	0.208	1576.875	964.520	0.192	0.084	0.0	6	shower curtain
sun_aqyyqhbfyinaxiuf.jpg	4	1.178	0.158	1431.900	544.160	0.121	0.102	0.0	6	shower curtain
sun_aqyyqhbfyinaxiuf.jpg	5	1.361	0.217	1264.215	429.062	0.115	0.073	0.0	3	curtain rod
sun_aqyyqhbfyinaxiuf.jpg	5	1.361	0.217	1264.215	429.062	0.115	0.073	0.0	6	shower curtain
sun_aqyyqhbfyinaxiuf.jpg	5	1.361	0.217	1264.215	429.062	0.115	0.073	0.0	7	shower
sun_aqyyqhbfyinaxiuf.jpg	6	1.611	0.275	1137.550	855.700	0.207	0.102	0.0	8	toilet
sun_aqyyqhbfyinaxiuf.jpg	7	1.911	0.225	918.040	857.355	0.167	0.108	0.0	2	countertop
sun_aqyyqhbfyinaxiuf.jpg	8	2.153	0.417	999.202	950.950	0.129	0.084	0.0	1	cabinet
sun_aqyyqhbfyinaxiuf.jpg	9	2.603	0.375	1183.310	768.815	0.104	0.041	0.0	6	shower curtain
