stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aepdfzurhsaporkg.jpg	1	0.358	0.167	1211.713	728.020	0.056	0.049	0.0	1	bathtub
sun_aepdfzurhsaporkg.jpg	2	0.592	0.233	1206.625	598.825	0.088	0.080	0.0	0	other
sun_aepdfzurhsaporkg.jpg	3	0.850	0.342	1235.950	598.690	0.088	0.182	0.0	0	other
sun_aepdfzurhsaporkg.jpg	4	1.217	0.225	1202.870	789.395	0.151	0.074	0.0	1	bathtub
sun_aepdfzurhsaporkg.jpg	5	1.458	0.200	1188.275	740.760	0.122	0.049	0.0	1	bathtub
sun_aepdfzurhsaporkg.jpg	6	1.708	0.175	1475.105	797.370	0.110	0.040	0.0	5	toilet
sun_aepdfzurhsaporkg.jpg	7	1.900	0.158	1600.320	832.910	0.160	0.105	0.0	0	other
sun_aepdfzurhsaporkg.jpg	8	2.092	0.208	1483.790	489.500	0.220	0.084	0.0	0	other
sun_aepdfzurhsaporkg.jpg	9	2.333	0.225	1051.305	562.775	0.177	0.111	0.0	0	other
sun_aepdfzurhsaporkg.jpg	10	2.575	0.292	893.460	550.940	0.168	0.378	0.0	0	other
