stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
labelme_nqcamkzzhnvpnaa.jpg	1	0.313	0.183	1155.550	715.785	0.058	0.007	0.0	0	other
labelme_nqcamkzzhnvpnaa.jpg	2	0.522	0.183	1000.425	647.778	0.062	0.042	0.0	1	cabinet
labelme_nqcamkzzhnvpnaa.jpg	2	0.522	0.183	1000.425	647.778	0.062	0.042	0.0	3	mirror
labelme_nqcamkzzhnvpnaa.jpg	3	0.763	0.200	1293.218	528.638	0.081	0.025	0.0	1	cabinet
labelme_nqcamkzzhnvpnaa.jpg	3	0.763	0.200	1293.218	528.638	0.081	0.025	0.0	3	mirror
labelme_nqcamkzzhnvpnaa.jpg	4	0.988	0.183	1287.648	479.470	0.079	0.032	0.0	1	cabinet
labelme_nqcamkzzhnvpnaa.jpg	4	0.988	0.183	1287.648	479.470	0.079	0.032	0.0	3	mirror
labelme_nqcamkzzhnvpnaa.jpg	5	1.297	0.233	1565.005	462.375	0.058	0.010	0.0	9	window
labelme_nqcamkzzhnvpnaa.jpg	6	1.580	0.242	1576.810	872.240	0.162	0.051	0.0	7	toilet
labelme_nqcamkzzhnvpnaa.jpg	7	1.847	0.175	1289.375	841.125	0.136	0.074	0.0	2	countertop
labelme_nqcamkzzhnvpnaa.jpg	8	2.039	0.275	1267.490	768.090	0.077	0.020	0.0	2	countertop
labelme_nqcamkzzhnvpnaa.jpg	8	2.039	0.275	1267.490	768.090	0.077	0.020	0.0	4	sink
labelme_nqcamkzzhnvpnaa.jpg	9	2.322	0.683	1249.387	751.838	0.072	0.032	0.0	2	countertop
