stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_abtdlltafvpypcff.jpg	1	0.258	0.267	1068.327	679.112	0.171	0.186	0.0	0	other
sun_abtdlltafvpypcff.jpg	2	0.549	0.258	957.490	624.695	0.198	0.170	0.0	18	refrigerator
sun_abtdlltafvpypcff.jpg	3	0.833	0.250	1101.512	592.940	0.237	0.403	0.0	5	cabinet
sun_abtdlltafvpypcff.jpg	4	1.133	0.167	1317.785	510.235	0.050	0.017	0.0	5	cabinet
sun_abtdlltafvpypcff.jpg	5	1.316	0.225	1312.490	446.765	0.087	0.042	0.0	1	basket
sun_abtdlltafvpypcff.jpg	5	1.316	0.225	1312.490	446.765	0.087	0.042	0.0	5	cabinet
sun_abtdlltafvpypcff.jpg	6	1.566	0.225	1484.705	493.305	0.251	0.319	0.0	5	cabinet
sun_abtdlltafvpypcff.jpg	7	1.816	0.225	1451.485	692.650	0.094	0.176	0.0	20	sink
sun_abtdlltafvpypcff.jpg	7	1.816	0.225	1451.485	692.650	0.094	0.176	0.0	26	worktop
sun_abtdlltafvpypcff.jpg	8	2.058	0.542	1604.780	766.750	0.104	0.119	0.0	20	sink
sun_abtdlltafvpypcff.jpg	8	2.058	0.542	1604.780	766.750	0.104	0.119	0.0	26	worktop
sun_abtdlltafvpypcff.jpg	9	2.616	0.342	1559.530	776.620	0.068	0.037	0.0	20	sink
sun_abtdlltafvpypcff.jpg	9	2.616	0.342	1559.530	776.620	0.068	0.037	0.0	26	worktop
