stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aicgqimzgcarglin.jpg	1	0.308	0.192	1047.165	693.295	0.129	0.162	0.0	5	cabinet
sun_aicgqimzgcarglin.jpg	2	0.525	0.233	944.508	647.075	0.092	0.083	0.0	5	cabinet
sun_aicgqimzgcarglin.jpg	3	0.775	0.325	889.115	706.660	0.082	0.045	0.0	16	refrigerator crop
sun_aicgqimzgcarglin.jpg	4	1.125	0.317	856.435	705.350	0.073	0.052	0.0	16	refrigerator crop
sun_aicgqimzgcarglin.jpg	5	1.483	0.250	1282.872	685.263	0.095	0.042	0.0	21	window
sun_aicgqimzgcarglin.jpg	6	1.775	0.267	1405.892	701.765	0.119	0.074	0.0	21	window
sun_aicgqimzgcarglin.jpg	7	2.050	0.308	1400.355	756.160	0.090	0.106	0.0	3	bowl
sun_aicgqimzgcarglin.jpg	7	2.050	0.308	1400.355	756.160	0.090	0.106	0.0	10	fruit
sun_aicgqimzgcarglin.jpg	7	2.050	0.308	1400.355	756.160	0.090	0.106	0.0	17	sink
sun_aicgqimzgcarglin.jpg	7	2.050	0.308	1400.355	756.160	0.090	0.106	0.0	21	window
sun_aicgqimzgcarglin.jpg	7	2.050	0.308	1400.355	756.160	0.090	0.106	0.0	22	worktop
sun_aicgqimzgcarglin.jpg	8	2.375	0.283	1423.213	800.115	0.098	0.063	0.0	3	bowl
sun_aicgqimzgcarglin.jpg	8	2.375	0.283	1423.213	800.115	0.098	0.063	0.0	12	kitchen island
sun_aicgqimzgcarglin.jpg	9	2.683	0.317	1639.362	759.077	0.108	0.054	0.0	2	bottle
sun_aicgqimzgcarglin.jpg	9	2.683	0.317	1639.362	759.077	0.108	0.054	0.0	21	window
