stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajnvbqoszcilcmds.jpg	1	0.270	0.250	1146.108	638.388	0.102	0.106	0.0	6	range
sun_ajnvbqoszcilcmds.jpg	2	0.536	0.183	1195.265	748.737	0.092	0.053	0.0	8	worktop
sun_ajnvbqoszcilcmds.jpg	3	0.745	0.208	1461.620	747.420	0.103	0.066	0.0	8	worktop
sun_ajnvbqoszcilcmds.jpg	4	0.978	0.208	1588.225	556.060	0.111	0.237	0.0	3	door
sun_ajnvbqoszcilcmds.jpg	5	1.211	0.192	1233.860	550.915	0.142	0.214	0.0	0	other
sun_ajnvbqoszcilcmds.jpg	6	1.461	0.142	1117.340	620.865	0.108	0.039	0.0	6	range
sun_ajnvbqoszcilcmds.jpg	7	1.628	0.242	1098.890	390.455	0.268	0.252	0.0	-1	off stimulus
sun_ajnvbqoszcilcmds.jpg	8	1.886	0.217	1106.682	459.748	0.323	0.262	0.0	4	extractor hood
sun_ajnvbqoszcilcmds.jpg	9	2.137	0.300	1280.900	773.210	0.099	0.065	0.0	8	worktop
sun_ajnvbqoszcilcmds.jpg	10	2.453	0.550	1315.210	744.822	0.100	0.097	0.0	8	worktop
