stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_auetjleugthejgoc.jpg	1	0.293	0.167	1062.290	709.465	0.196	0.147	0.0	3	countertop
sun_auetjleugthejgoc.jpg	1	0.293	0.167	1062.290	709.465	0.196	0.147	0.0	7	sink
sun_auetjleugthejgoc.jpg	2	0.485	0.617	941.010	672.882	0.116	0.167	0.0	3	countertop
sun_auetjleugthejgoc.jpg	3	1.110	0.242	970.920	698.260	0.078	0.028	0.0	3	countertop
sun_auetjleugthejgoc.jpg	3	1.110	0.242	970.920	698.260	0.078	0.028	0.0	7	sink
sun_auetjleugthejgoc.jpg	4	1.376	0.267	982.635	594.165	0.123	0.043	0.0	5	mirror
sun_auetjleugthejgoc.jpg	5	1.676	0.283	1306.070	657.370	0.077	0.034	0.0	6	railing
sun_auetjleugthejgoc.jpg	6	1.985	0.392	1471.850	694.290	0.109	0.066	0.0	9	toilet
sun_auetjleugthejgoc.jpg	7	2.401	0.225	1627.760	766.750	0.177	0.154	0.0	1	bathtub crop
sun_auetjleugthejgoc.jpg	8	2.660	0.242	1301.815	429.730	0.228	0.124	0.0	4	mirror crop
